Ticker,Date,KSLMA_Open,KSLMA_High,KSLMA_Low,KSLMA_Close,KSLMA_Volume,EKFWO_Open,EKFWO_High,EKFWO_Low,EKFWO_Close,EKFWO_Volume,FSPCF_Open,FSPCF_High,FSPCF_Low,FSPCF_Close,FSPCF_Volume,OGGXZ_Open,OGGXZ_High,OGGXZ_Low,OGGXZ_Close,OGGXZ_Volume,ETTEP_Open,ETTEP_High,ETTEP_Low,ETTEP_Close,ETTEP_Volume,TDWGN_Open,TDWGN_High,TDWGN_Low,TDWGN_Close,TDWGN_Volume,ROMBK_Open,ROMBK_High,ROMBK_Low,ROMBK_Close,ROMBK_Volume,HCXOL_Open,HCXOL_High,HCXOL_Low,HCXOL_Close,HCXOL_Volume,RKRCW_Open,RKRCW_High,RKRCW_Low,RKRCW_Close,RKRCW_Volume,OIFUI_Open,OIFUI_High,OIFUI_Low,OIFUI_Close,OIFUI_Volume
600048.0,2025-03-03,100.34325729326272,102.40274649481034,99.5423345205888,100.0,1827255350.0045264,101.76849095216797,102.7331202898434,99.19614605170004,100.0,9536573739.979828,100.0,101.2605063623368,99.57983566481552,100.0,443214617.9815881,100.34298838937852,101.71494194689268,99.27591259254984,100.0,83108119.56276459,99.34156439326922,100.8230484329992,99.34156439326922,100.0,302790991.32369405,99.39130700152856,101.6521702642026,99.2173899774966,100.0,307815583.7772764,100.26177985963388,101.04711943853546,99.73822014036612,100.0,1557055131.9226818,101.18187991192384,101.67432778795391,99.73736071532966,100.0,163677224.88441706,101.16424405624942,101.95426709194597,99.7089409686286,100.0,70508418.39841287,99.59859547174578,101.05368329782776,99.54841870943416,100.0,45256925.65802531
600048.0,2025-03-04,99.3134973471562,100.22882821483095,97.71166287292296,100.11440912847046,1347662906.037707,98.71382804923866,100.16077589616938,97.90997409687134,99.35691427760952,9297494549.166063,99.57983807480326,101.2605088129994,99.43977884075764,100.84033778925443,255087327.08984235,99.27590278681951,101.71493190025332,99.27590278681951,101.21950104503745,71737729.0043743,99.91770202776684,99.91770202776684,99.2592664171367,99.58848422245175,216285774.32172304,100.0434729959482,101.30433817000252,99.26086302241536,100.39129872942726,230279807.14720413,100.0,101.04711943853546,99.2146604210984,100.0,1409646726.2052543,100.72226296544753,102.42942145071616,100.03283092793671,101.57584220808182,184844325.74234605,99.83368273649346,100.74844081405728,98.96049772225024,99.25156468084046,52797671.2119778,99.84947222390166,100.80281159131783,99.498244449127,100.40140705296984,42032322.98728527
600048.0,2025-03-05,99.88557738038192,100.3432537552617,97.82608825144982,98.51258099055876,1361270132.760968,99.6784566357619,100.96463674894088,99.03537041226868,100.64309363719426,7833203966.199608,100.84033177488304,101.26050277356798,99.57983213561126,100.7002792275824,281006861.9788402,101.06706708377732,103.1631005991822,100.6097468477454,102.70578763200882,65756051.48583711,99.58848193318458,100.32921609123729,98.84773992596044,100.1646111169494,316941872.73897004,100.39130024706404,100.39130024706404,97.82608231406954,98.91303878422588,181082341.39154425,100.26177985963388,102.35602497802898,100.0,102.35602497802898,2591793212.832687,101.08339408308072,101.4445191858301,99.47472142010425,99.80302209136096,166110598.15626606,99.04366770183316,103.03535621759912,98.8773516428403,102.49481118165242,83442784.9271878,100.55194271618804,100.70246344471148,99.44807299907184,99.69895683034356,33392707.5443757
600048.0,2025-03-06,99.08466478514912,101.83065754366656,98.6269993253962,101.83065754366656,2178009123.919602,102.89389416545472,107.55627306205662,102.25080794979876,104.98392819943278,16668634018.116417,101.26050622632658,102.80112436951428,100.70028266123865,102.66106513904644,500056097.0011945,101.37194240047953,103.27743001225976,97.2942000742872,97.56096717691906,199531882.418162,100.24691754675618,102.79835351746456,99.99999831152265,101.64609514972712,628002793.9212031,98.9130393993818,100.26086310876843,98.47825515005133,99.73912864382773,197500934.90128544,102.87958469729672,103.6649242761983,101.04711943853546,101.83246525876125,2077539774.5263724,99.80302215344658,100.6894320878468,98.8181264008782,100.32830072305828,162152908.23631164,103.2016717077442,103.2016717077442,101.496890475951,102.66113460554132,74013417.41260567,99.79930099427084,100.0501848260495,99.09684540576993,99.74912422791512,77741857.76253213
600048.0,2025-03-07,100.9153266401886,101.14416482590404,99.65674935356954,100.68649936607844,1493027411.0704155,104.50161095306623,105.6270156770055,102.41157689411872,103.0546631174576,8095739359.928171,102.10084350226344,102.3809552900977,100.56022532997922,100.98039635092648,379576728.5821118,96.72255571162688,98.20884111051362,94.96951045763088,98.05639860032667,82713126.79825157,101.06996067789365,101.56379131170344,100.4938314794253,100.65843645791412,275849030.4037237,99.39130144070218,102.39129530202555,99.17390517282534,100.69564587668457,305974886.85391736,101.83246525876125,101.83246525876125,100.78533957890158,101.04711943853546,1260337587.4703171,99.8030254542814,103.74262111848007,99.3434082561236,102.00263188545964,254302862.8404351,102.57797201905186,105.197511382055,102.20375097708508,104.98961432796868,97125480.72256956,99.74912238453317,100.60210825633791,99.24737387072756,99.44807136220192,46402452.53455408
600048.0,2025-03-10,101.14416339618188,101.83065612041374,98.85583612940052,99.42790976239202,1081971285.263275,102.89389567921891,102.89389567921891,99.51768916425851,100.0,6825592233.063491,100.5602258187508,100.84033760794652,99.1596668727722,99.57983789576168,378000749.1572075,97.75151213232822,97.78962275647662,96.07468101408942,97.40852378385075,59524373.54966909,100.65843030939897,101.23456732184684,99.91769617768804,100.49382534096468,248573353.142822,101.21739422236882,101.65217019651884,99.73913269036224,100.52174271234456,165182358.80165938,101.04711943853546,101.57068539912736,99.47644028073228,99.73822014036612,1594714582.8425872,102.0026287794811,103.41431728719664,101.77282018739989,102.49507665705724,157265342.89455003,105.19751385936192,108.52392231842668,104.28275569677044,108.10812026969802,135279143.02175245,99.39789208812736,100.05018045199505,98.3943855156036,99.04666430923209,75372685.46242094
600048.0,2025-03-11,98.62700244866458,98.8558406415904,97.48284421885236,98.7414215451275,1152052720.7767065,98.5530542137185,99.83922659070144,98.23151111947276,99.83922659070144,4795435784.761407,98.73949645299348,99.43977254370073,98.45938468103232,99.43977254370073,350149821.00124687,96.79876875098584,98.7423669777538,96.6082228982836,98.7423669777538,59226743.262906335,99.9176957742651,100.90534912839648,99.58847798955463,100.90534912839648,236065041.8169748,99.65216770200897,104.65216571516582,99.1304249569888,104.5652072088592,556944451.7147815,99.47644028073228,101.04711943853546,99.2146604210984,101.04711943853546,1169701617.300002,101.60867301216034,102.95470013344614,101.11621887262426,102.7577159729059,124609092.0959284,107.27651740699147,108.85656362419375,106.23701623858744,108.85656362419375,95617144.2236459,98.39438090751771,99.84946871911504,97.94279962144712,99.84946871911504,62440947.1817199
600048.0,2025-03-12,98.51258435620154,98.51258435620154,97.25400701709948,97.71167249600984,1130436170.103073,100.16077340929856,102.89389364511096,98.3922824920919,100.16077340929856,8561388645.284202,99.57983644360596,100.98039536916046,99.29972465849504,99.85994822871686,417302060.9266559,98.74236971534162,100.53352549452012,98.17072487252796,99.35212518352408,73691443.87906468,101.2345722162963,102.30453203494814,100.41152378681906,101.89300782020948,492523626.7194336,103.86956086640768,103.91304012170517,101.73912711374976,101.9999943527148,332487783.7778079,100.52355971926774,101.04711943853546,98.95288056146453,99.2146604210984,1634980656.8446949,102.79054972064505,102.92187249824065,101.3788611705656,101.4773532537623,134771071.79358038,109.77132434746471,109.8544863462525,106.94387983479768,107.11020383237324,88383744.01501644,99.69895051870708,100.65228030646828,99.34771317716246,100.2508757720849,46442500.55392603
600048.0,2025-03-13,97.48284072039954,98.05491435897234,96.45309071240014,97.25400253568624,853419366.3617095,99.35691703540373,100.32154640473468,97.74920141985208,98.55306306072428,5375749788.581028,99.8599496849574,100.42017326334889,98.73950252817453,99.57983789576168,292891793.76888114,98.74237831755588,99.8856681027841,97.3704247601947,97.82774503560148,39863046.3542088,101.72839148425456,105.3497950299831,101.48148010360028,103.70370607700252,974597882.8234771,101.65216801782282,102.34782780575722,100.47826130282968,101.1739127979441,175792051.08441162,99.2146604210984,99.2146604210984,97.38220140366133,97.90576112292906,1933328253.681567,101.44451964439249,104.727513848171,100.3611318076182,103.4143174190225,192153428.4224312,107.19335712432093,107.98337225634134,106.40333406153644,107.27651118558975,65802973.378063366,100.20070217263972,100.35123246662585,98.84596780772216,99.19719559011703,48280530.78650243
600048.0,2025-03-14,97.13958249561064,99.54232885363236,97.13958249561064,99.42790976239202,2242572338.2814145,98.23151306178308,100.48231476600782,98.07073767838516,99.67845318140289,5479201491.68496,99.71988603383213,103.36134581046116,99.43977425704462,103.08123403367368,975403313.3237684,98.1707307141665,98.8948181015418,96.83688782232537,97.21798682983128,77792450.53652528,103.20987361469004,104.44443834498162,103.20987361469004,103.8683091840684,548398314.8168747,102.13043140781232,102.8260829020909,101.04347491139944,102.2173899178021,233924129.9880145,97.90576112292906,99.2146604210984,97.6439812632952,99.2146604210984,1448113192.8460696,103.74261822167728,104.89166744680156,102.6263996900496,104.33355818098777,240470985.8000026,107.6923132573494,108.23285827501184,105.86278908572616,106.1954370539886,89328353.2601207,99.19719408946706,100.75263548950213,98.94631026995228,100.5017612402265,78563843.61431763
600048.0,2025-03-17,99.54232460827257,100.91532090978473,99.54232460827257,100.11440912847046,1167320706.079894,99.35691279550488,99.67845590489388,98.23151574573966,98.87460196451762,4862512420.359408,103.50140274455796,103.64146197808115,101.96079124615352,102.24090303480816,448778600.4607007,97.25609745746772,98.056398831257,96.03658644853606,97.21798682983128,59801153.68397695,103.78600592555868,104.7736593096019,103.29218315812273,103.95061874748488,422887097.5739664,102.56521080548043,102.65216931135024,101.21738713577696,102.17390582188597,142566907.32339942,99.47644028073228,100.78533957890158,98.95288056146453,99.47644028073228,1619699321.4991088,105.0558178652651,107.58372498548356,104.66185579307192,104.8260092655752,275984876.4540946,106.1954376151098,107.73389482263234,105.94595163759467,106.0291136300997,47150886.10286998,100.65228974204923,102.1073872969956,100.50176900894436,101.75615949276435,72540886.86084442
