Ticker,Date,WCGKP_Open,WCGKP_High,WCGKP_Low,WCGKP_Close,WCGKP_Volume,NHRHB_Open,NHRHB_High,NHRHB_Low,NHRHB_Close,NHRHB_Volume,XHPKI_Open,XHPKI_High,XHPKI_Low,XHPKI_Close,XHPKI_Volume,AOABR_Open,AOABR_High,AOABR_Low,AOABR_Close,AOABR_Volume,JBLBJ_Open,JBLBJ_High,JBLBJ_Low,JBLBJ_Close,JBLBJ_Volume,FOEKQ_Open,FOEKQ_High,FOEKQ_Low,FOEKQ_Close,FOEKQ_Volume,THKAZ_Open,THKAZ_High,THKAZ_Low,THKAZ_Close,THKAZ_Volume,BVYLR_Open,BVYLR_High,BVYLR_Low,BVYLR_Close,BVYLR_Volume,DJLYT_Open,DJLYT_High,DJLYT_Low,DJLYT_Close,DJLYT_Volume,HXBOP_Open,HXBOP_High,HXBOP_Low,HXBOP_Close,HXBOP_Volume
601058.0,2025-03-03,102.33766635888996,103.96104302247883,99.74025998153338,100.0,777424460.7395314,100.3124952316284,103.62499952316284,98.68749976158142,100.0,389836879.6269736,100.65628285590029,101.43560456734126,99.58983397225865,100.0,59505173.15714073,101.2455546812598,101.6014262352416,99.28825689203644,100.0,979923184.2379175,100.1125518134409,101.06921002709358,99.6060793864885,100.0,84865783.22609702,99.375,103.61249923706056,96.26250267028809,100.0,20747490.3144035,100.0,101.24309606951812,99.30939619505013,100.0,1266185343.8959706,100.17959283322702,101.59999925263072,99.19999725964604,100.0,15618655.873652129,102.02507271421877,103.56798350667611,99.37319593924184,100.0,180765961.7375197,101.4238307961764,101.99335587269664,98.9558646580876,100.0,515306982.0469501
601058.0,2025-03-04,100.32467617850985,101.49350935337915,98.70129952127608,99.35065266124576,399112950.6177887,98.62500321922757,101.50000360013998,98.62500321922757,99.812506615944,254353523.6741259,99.5898322825722,100.49220848107474,99.17965843837452,99.95898796000856,48118943.04850674,99.82206722011551,101.0676134011908,99.466195670573,100.88968186874304,742662482.9064116,99.60609181436482,100.00001247702588,98.84638307914716,99.46539666324324,65359526.66004445,99.65000185594153,102.50000033950242,99.18749842118206,100.31250033225692,21151570.88012276,100.13812471267929,100.9668532303084,99.17127148237086,100.69061039109867,935299698.0763966,100.00816702643024,100.81632856417616,98.49796415995074,100.3265338815446,12199752.30065335,98.98746553355856,99.99999726473564,98.84281420204462,99.6624866876766,99169200.68841904,96.77266824247944,99.85763067033118,96.34551987715962,99.85763067033118,548483443.8483986
601058.0,2025-03-05,99.35065538524556,100.38961548353092,98.18182217832918,98.76623878178737,194092986.32274088,99.2500028802695,100.50000171544376,98.43750214729008,99.31250431214438,255958119.14085868,99.91796800110612,100.6562793427364,99.05660216139908,99.91796800110612,45478902.82170595,100.71173892094504,103.02490816798186,100.3558673817584,102.8469766407119,954362489.1440978,99.21215785115496,100.5346149560425,98.50872504787992,100.5346149560425,99398045.61438777,104.124998730515,108.9624923907958,104.124998730515,106.06249291386575,26220868.775551766,100.9668532303084,103.8674063350848,100.69061039109867,103.72928820855437,1850175914.844152,101.1265300811534,104.48163267698274,100.81632823638004,103.34693927847938,26114782.11328413,99.46961582183874,99.75891847781708,98.1195735464997,99.03568023081782,100102493.8719615,99.85763067033118,100.33223191851891,98.48126170375876,99.85763067033118,397845727.1984628
601058.0,2025-03-06,98.89610495048892,99.15585116578836,96.81818476961848,97.8571448600537,285269235.3499052,99.75000161556515,106.87500385970002,99.0000023204664,104.56249858256486,641886902.4448818,100.57424800343446,103.44544935702255,100.28712865041724,102.95324698711173,101792445.53947146,102.84698880660704,102.84698880660704,100.7117508342603,100.7117508342603,1310171950.4980288,100.4220629624294,100.4220629624294,99.12774918262993,99.85932530758282,89094509.35811463,107.162509540372,111.00000935027876,104.86250446656403,108.35000578489526,21945343.86351165,104.69613485271395,105.24862053113335,102.62431026556668,103.5911634958751,1520969219.3538988,104.24488350261116,111.020395420223,104.24488350261116,110.09794256054192,53647487.0521083,100.57860178680085,108.91996947418193,100.57860178680085,108.91996947418193,679098390.2752031,100.61700966459952,102.04083160084495,100.18986127323804,101.18653481812204,680085290.9921261
601058.0,2025-03-07,97.7922146857716,99.6753314014562,97.14286153166358,98.116885070135,232906565.0537796,102.99999168386653,105.31249680659982,101.43749176662004,102.24999839930804,385885589.1727403,102.17391555627916,102.5020530713061,100.7383109942555,100.9023836634767,52026391.90579601,100.71174550371629,101.24555708971091,98.39858459013224,98.57651612903226,1647966078.367751,99.85931821859252,101.80078875046716,99.60608199847564,100.98480418192035,130158027.24866584,108.4375005516419,119.1874986989805,107.57499749549638,118.75000060410352,25784147.87819997,103.3149206566654,103.5911634958751,102.34806742635698,102.90055310477642,819018092.1903819,111.1918410934577,112.63673006963108,108.73469028916914,109.82856483967512,34085983.141554326,106.99132273561514,107.4252675368785,104.53230526061392,104.96625006187728,482343909.2113058,100.28477414588563,100.28477414588563,98.81349030006793,99.05079998645074,501434194.95052433
601058.0,2025-03-10,97.85714541515524,98.70130204159504,97.66234194526623,98.50649857170605,157410546.8915297,101.37500023454126,102.18750694653735,100.1250073312904,100.81249925575304,206540343.50674084,100.82034770231373,101.02543071618442,99.58983397225865,100.0,35115196.31384196,98.57651612903226,98.7544561525796,98.04271302768493,98.57651612903226,729576571.6818866,100.731585653936,102.75747577069096,100.67530973585576,101.5757029580726,97792641.56007037,120.04999346547238,124.3374935726943,113.24999084867324,118.31249433955008,21539103.23858445,102.48619213903622,103.03867781745566,100.41436755188896,101.10497794298765,861404985.795574,112.42448940750307,112.44897820662744,107.16734462213596,108.44898323836333,25940207.300409097,104.4358710388946,105.59305411010573,103.95370912677156,104.96625006187728,212460641.10020733,99.33556082163732,100.00000982701911,98.52872600691428,99.8101711336695,346300235.26351225
601058.0,2025-03-11,97.72727656804012,100.19480984439956,97.46753654909124,100.12987329148972,272613469.47937495,99.8749987656866,103.06250024811436,99.6875004315628,101.37499735960633,296456576.4715041,99.05660310125792,100.12305195779632,98.76948375976976,100.12305195779632,43457898.63607053,98.3985816745994,100.35587096774196,98.04271012269646,100.35587096774196,1004376060.537308,101.519433250475,102.56051085474198,100.7315811659864,102.504234939169,94931846.90457,113.8750060511091,117.81250823364051,110.2750092327413,117.21250399554066,27715000.09969158,100.69061039109867,102.20994929982652,100.27624942535851,102.20994929982652,643241884.9760199,106.51427275275908,107.54285206178334,105.19182787676012,106.82448079276996,18443284.35587912,103.6644227569826,107.666351267649,103.51977141449797,106.84667871985113,319807996.7771987,97.81681028316144,99.24063209721348,97.5795006125272,98.8134837425102,383129845.8770015
601058.0,2025-03-12,99.87013486716296,99.87013486716296,97.92208159759674,97.98701815154342,260999480.3312479,101.68750369986124,105.93750564226887,101.49999940678008,103.3750065748047,515133780.6661907,100.1640693761697,101.80475690343154,99.63084886359036,100.28712387449508,52043846.03096658,100.00000177769851,100.88968492079242,98.75445555894376,98.9323870967742,948276185.4638842,102.27912212352652,102.27912212352652,100.73157215113211,101.09736020285412,76213793.75772464,115.00000646162694,115.00000646162694,110.62500621580418,110.975004709591,22747898.97618469,102.20994929982652,103.17679594398612,100.55249226456824,100.69061039109867,903016451.1994565,107.83673351028943,108.38367075978752,104.97959081651656,105.14285362207283,17258895.70112867,106.84667646437724,108.91996634718676,105.40019985596196,106.07522104702588,339501052.65465856,99.28810007011089,100.14239683147636,98.7185658783876,99.24063813309736,438631941.7690603
601058.0,2025-03-13,97.98701408835451,98.18181754942611,96.23376436063906,97.01298439761582,198979581.18292204,102.25000111098689,108.68749331137116,102.25000111098689,104.87500151841338,529203258.726042,99.91797215042637,101.02543138544632,99.05660627494916,99.46678012882326,39039102.86670121,98.93238533805464,100.71174310796358,98.7544538033873,100.0,1114510981.4184294,101.12550216228236,105.7118873274646,101.0973695711733,104.7270856356464,256330889.7492686,109.3749909730948,111.09998739750036,105.89999278577125,105.97498972782384,25466664.78292048,100.41436755188896,100.82873510377794,99.0331533558404,99.58563903425984,856268120.9922955,105.03672850884792,105.03672850884792,102.04897677882178,103.13468628271632,19478493.399969205,105.35197436655494,108.00385100329714,103.80906365452506,105.20732303862468,198633148.09247527,99.81016553851312,100.37969063907428,97.81680958167252,98.1015721319531,433580066.5616197
601058.0,2025-03-14,96.81818495460956,98.116885070135,96.81818495460956,98.116885070135,142361521.9117063,105.93751188359876,115.37500202704447,105.00000228388836,115.37500202704447,816316594.4801081,99.3847374700281,103.6095145963245,99.34371930490892,102.42001127811302,118966013.50063458,99.82207612337626,101.95730561107524,99.6441360904108,100.7117508342603,1576049431.5895886,104.38942737151976,105.51492418962232,104.1924670383818,104.58638770465774,133679318.7822849,103.88750203164902,110.62500135099025,103.88750203164902,109.63750019452134,32705744.05307451,99.44751432158056,102.07182458714723,99.17127148237086,101.51933890872785,969677599.7156892,103.13469170894088,106.40816909468896,103.13469170894088,105.6489789379768,23171618.51482379,105.11089907979208,113.69335224877597,105.06269116224972,109.93250012375456,510277052.3359151,98.76602644407616,100.99669219054503,98.14903937634487,100.90176831783596,704451866.2598795
