Ticker,Date,DLOFS_Open,DLOFS_High,DLOFS_Low,DLOFS_Close,DLOFS_Volume,ZHWSM_Open,ZHWSM_High,ZHWSM_Low,ZHWSM_Close,ZHWSM_Volume,XTIOA_Open,XTIOA_High,XTIOA_Low,XTIOA_Close,XTIOA_Volume,LDJLG_Open,LDJLG_High,LDJLG_Low,LDJLG_Close,LDJLG_Volume,BUOPF_Open,BUOPF_High,BUOPF_Low,BUOPF_Close,BUOPF_Volume,BOTBY_Open,BOTBY_High,BOTBY_Low,BOTBY_Close,BOTBY_Volume,GFPRS_Open,GFPRS_High,GFPRS_Low,GFPRS_Close,GFPRS_Volume,ZDKAF_Open,ZDKAF_High,ZDKAF_Low,ZDKAF_Close,ZDKAF_Volume,ZTBWZ_Open,ZTBWZ_High,ZTBWZ_Low,ZTBWZ_Close,ZTBWZ_Volume,KZIYL_Open,KZIYL_High,KZIYL_Low,KZIYL_Close,KZIYL_Volume
1.0,2025-03-17,101.0425646066945,101.39008813980104,99.56558751958812,99.91311105269462,4211603126.2655454,97.56097486327504,99.22978250226758,96.79075736554265,97.04749653145343,1656084000.4075212,104.01218269194878,104.03984822112416,102.65633954501703,103.1820795973512,232667223.1746905,101.92719444577652,102.56958698124794,101.49891914126854,101.71305679352253,4108862445.569755,100.36945385021184,100.49260937882865,99.26108932693336,99.50738863940936,550445273.0040604,102.16961261298076,102.16961261298076,101.18342505140184,101.38065880168912,1451385036.3826451,98.92124728660636,99.24486898552512,97.62675020318304,97.73462753207204,128520737.99006204,102.140840932064,102.140840932064,100.84506885564572,101.23943333580554,51627686.37444373,101.83312676046847,103.79266826977818,100.88495626358856,103.47661746576752,490623386.3131769,112.91807037798198,113.68517685025785,111.62933712301412,112.8873912693419,29194980.88368168
1.0,2025-03-18,100.0868709537832,100.2606285670984,99.7393391559246,99.82622210538928,1468595580.1017244,97.17586917498112,97.43260834089192,96.14890639019332,96.6623908431595,1146865332.95885,103.37577081632736,104.51024751783628,103.09906274563394,103.45877795986856,207296507.6598234,101.92719830362542,103.42612108355507,101.71306064326654,102.35546341369756,6393108451.728551,99.6305502491867,100.36945997647324,98.64532944963236,100.12316064896385,679137112.5167702,101.77513570733494,101.97237886269347,100.98618189604328,101.38065880168912,1136304657.723893,97.84249457321278,98.70549262882832,97.08737384648624,97.30312850426428,102350588.25756408,101.40844328674096,107.18308860255532,100.85914841192114,105.6056308064062,115837515.50524367,103.47662188743584,103.85588527976802,102.40203222868983,103.60303498050266,331069849.3470608,112.91806836080048,114.94322894322636,112.91806836080048,114.1454433765622,37635131.69391705
1.0,2025-03-19,99.73933969822546,100.17374616229657,99.56558208396552,100.08687149797366,1246438499.5321047,96.14890639019332,96.53401819963182,95.37868889246091,95.89216722428252,909584574.415648,102.73935319882514,102.82236033841724,101.3835101052668,101.71554921896828,242246617.6176929,102.56959352542911,102.7837311913456,100.85653304068104,101.07066049595156,4250047433.384499,99.8768434805022,100.7389204360623,99.13793379831654,99.50738863940936,432103998.829752,101.38065880168912,101.77513570733494,100.78894814575602,101.38065880168912,1033352905.9409035,97.19525117537523,97.41099554540496,95.46925506414412,95.79287676306288,134532064.55405697,108.7746462538201,109.77464490586102,105.67604843836712,107.76056008678552,158489434.21373084,110.61947050247149,111.9468983613497,104.1719327567517,106.13148634352262,1112602958.7527564,113.53176362733004,113.96134140066889,111.8441316441633,112.3657584531843,24432220.7226783
1.0,2025-03-20,99.99998800431852,100.86879264212271,99.82622210538928,99.82622210538928,1007390973.382388,95.63542805837172,96.14890639019332,95.12194972655011,95.37868889246091,786010774.0672569,101.74322225933275,101.82622939644216,99.8339842184868,100.16602332225722,243407434.21300837,101.0706519465074,101.49891703146804,99.99999433942844,100.2141217765862,4229678504.726039,99.75370172859073,100.00000104608375,98.27586471697994,98.76848096910282,572181567.6430644,101.38065305219186,101.57789619636436,100.3944655465416,100.78894242981586,944622308.5722142,95.79287676306288,96.4401201609004,95.14562307747704,95.5771221052848,99743274.47045872,107.60562825820304,108.23942673153782,105.77463817537438,105.8732292877959,87057652.57681336,105.12010456956725,105.8786434393954,104.04551487030776,104.93047889453496,417657954.2129191,113.16354766534022,115.83307485475922,112.70327910969893,113.102177744247,33497370.319340862
1.0,2025-03-21,99.82623341550664,100.08688229343164,98.95742867926862,99.2180692715785,1259186039.807614,94.99358320416698,95.25032237007778,93.32477556517446,94.48010487234538,1677305374.0672815,99.6402870129468,100.13835096479676,96.84560422119604,97.14997780903026,359926003.79661447,99.99999978722924,100.42826489552084,97.64453658630244,97.64453658630244,7227960830.178835,98.52216990685191,100.36945589470224,97.90640399598252,98.76848096910282,659965421.0694106,100.59170290982946,101.18342295859512,99.01379531988248,99.21103847116144,1442580684.511724,95.68499943417385,96.33225311975968,94.17474769297245,94.60625700852854,126940446.8059628,105.30984846261318,107.6478816571129,105.30984846261318,106.02816128986166,57156373.86192114,105.30973534745426,105.37294792047982,102.14917903557014,102.78129270926006,386664623.878148,112.3964410927719,113.68517431904594,110.21784986412698,110.95427721136616,28490941.86690205
1.0,2025-03-24,99.13118023267975,99.39182080900493,98.52301612604954,98.8705396563546,1065410694.7720494,94.35173222881768,94.35173222881768,91.7843405697096,92.16944625800356,1348668170.9175365,96.84560639666992,97.3990119728604,94.3829626657222,96.54123280199843,329506680.6161126,97.85867424577108,98.71520446235434,96.78800636971918,97.64453658630244,4662251079.888822,98.52216990685191,100.36945589470224,98.02955952710798,98.76848096910282,797861788.0294971,99.40826832728162,99.60551147084196,97.83036079908204,98.81655770674216,1426866573.938314,94.71412404966924,94.71412404966924,92.88025060954908,94.17474769297245,111120598.611977,105.46477524188116,107.7464690429811,105.38027164593768,107.12674735106194,57575566.46111129,102.78129968759475,104.17194021887772,101.89634771828436,102.7180871102774,336903735.8110568,111.01565746109084,112.8567084428034,108.89844766160972,110.03376204349524,36677221.51080523
1.0,2025-03-25,98.8705343087629,99.30494076955218,98.69676841020154,99.30494076955218,672969961.7212963,92.04107973562044,92.81129723335285,91.65596792618192,92.29781890153124,840869464.9649069,96.40288413296474,96.40288413296474,94.41062827903126,94.65966026077297,206097551.81783,97.85867137756888,97.85867137756888,96.14560078396622,96.57387609035086,4595440287.296075,96.42857382613414,98.02956051258592,93.96552190265368,96.30542416614962,1566329198.32549,98.81655770674216,99.21103458879205,98.02759453757164,98.81655770674216,999498100.325944,94.17474769297245,94.9298787074473,92.55662891063034,94.9298787074473,143949324.06744647,108.18308737914258,109.15492173382448,107.56337642084029,108.25351420754356,48187159.74988609,102.78129622077276,102.90772137114314,100.63211689073984,100.82174858801244,349298735.10837936,110.2792253276987,111.96686897804229,108.86775218842604,109.38939069083666,26631682.887134816
1.0,2025-03-26,99.21806318665963,99.30494614063954,98.7836567023747,98.8705396563546,677776744.4278569,92.29781890153124,93.19640904279132,92.16944625800356,92.42618542391436,910625768.2590008,94.631988282108,95.87714810595142,94.631988282108,94.96402738335536,164315190.3566784,96.35973843715855,97.0021411860902,96.14560078396622,96.57387609035086,3253227335.606646,95.9359652745056,96.55173120333076,94.58128375451766,94.9507444862886,648482246.3850679,99.01379916384305,99.60551923558072,98.61932225104172,99.60551923558072,996200351.0657064,94.9298787074473,96.11649846198162,94.49837967963953,95.46925506414412,136399960.90194747,107.70421736042984,109.01407682708302,106.85914916321408,108.15492111531992,35237961.49058603,100.69532786475686,101.01137867909134,99.74715733690476,99.87358248526488,310129991.5431085,111.077020860467,113.01013247124892,109.17460006380956,109.54280789749124,40747039.80581308
1.0,2025-03-27,98.78366268517613,99.13118623652882,98.60990505230728,98.95742860365996,506230327.9108081,92.29781890153124,92.68292458982516,91.270862237888,92.04107973562044,721499554.2391558,94.79801024965872,96.7902661295162,93.99558323612376,95.6557894324493,234731047.58372408,96.35973922430772,97.00214197848707,95.71733647012836,96.14560156936616,4028550054.911216,94.82758966725817,95.07389486617132,93.34975847377912,93.71921920833849,624424948.9127504,99.21104614400991,100.19723376146162,98.81656921601486,100.0,1187988061.0902867,95.46925506414412,95.9007540919519,94.71412404966924,95.03775603633632,76998065.23765728,108.15492733970468,109.15492601761684,107.49295381100742,107.74647535932498,38232589.30064225,99.87357908207656,100.18963591392432,99.24146541838113,99.62073482225496,222283539.25602096,109.23595884039436,111.96686776075286,109.17460062206368,110.55538293170954,24215430.737284068
1.0,2025-03-28,98.95742251841833,99.044297186703,98.52301603453688,98.60989898843609,590026838.8492271,92.04107973562044,92.55455806744204,91.270862237888,91.39922876027111,630861877.2869667,95.73879011428365,96.62423476661,94.90868707214428,95.96015655503167,182828847.9183751,96.35974196958354,96.57387963062588,94.64668152382758,94.86080897422426,4619523743.308547,93.84236326016344,94.08866844434844,91.9950714425866,92.48768768333538,646190694.6438018,99.99999430936114,100.98618187069248,99.8027511540521,100.39447121490794,1422546257.4531453,94.71412404966924,95.03775603633632,93.09600526732714,93.4196269662459,97625712.546979,107.3380164030447,108.70421517209864,106.59153932196372,108.26759893500407,37028443.2569424,100.88496076229076,103.53982259840625,100.88496076229076,103.03413405550016,607911766.3692647,110.64743936446182,111.2304360568492,109.57348330360222,109.8803329088974,16110811.61462008
1.0,2025-03-31,98.69677293581702,98.8705388423462,97.8279682600146,97.8279682600146,1021084777.0447758,91.270862237888,91.270862237888,89.60205459889548,90.50064474015558,934250107.2707076,95.48975596186256,95.6834568707528,93.55285242628672,94.68732902083798,222157529.0271229,94.21841550958928,96.35974104626608,94.0042778505988,95.28907317260489,4602104862.066928,92.98029654467196,94.45812762582908,92.36453065800048,92.61083583819332,757629329.8164592,100.3944687712061,100.78894566715093,97.23864419857637,97.23864419857637,1917192585.013761,92.98812793843813,93.52750429513492,88.78100470150099,89.42825838708683,243256805.67916623,108.30985661001844,113.38027677635776,108.30985661001844,110.56337548998864,102514951.95928538,102.90771319624037,104.86725464505342,102.14917441084164,103.72945249523778,490105578.7239064,109.23595350701206,111.5679636636656,108.80637576897468,109.97238084730144,30395017.826716807
1.0,2025-04-01,97.91484848265412,98.17548904956467,97.48044201406026,97.91484848265412,623441525.6944637,90.75738390606638,92.55455806744204,90.37227209662792,91.270862237888,910976461.4571238,94.93636937110098,96.2368603519835,94.18927341765772,95.2960740278698,181016648.3107097,95.50320992467402,97.00214289143634,95.28907226771707,95.71733737098552,3596560202.4915047,92.98029918558557,93.47290955996284,91.37931253266991,92.36453328142449,530894569.059846,97.83036424502914,98.02759799046602,96.84416730263152,97.23864419857637,1373151574.223195,89.96763474378363,90.07551207267268,88.56526033147125,88.67313766036028,121534352.14304088,109.99999325130196,110.95774011995276,105.91548423071411,106.1830932919274,82022214.78016372,103.2237715157829,103.6662474826211,100.8217479289929,100.88496050376492,411151320.5985569,110.46333553922508,114.237498098868,109.9723878494776,113.6238105604046,38897205.11808962
1.0,2025-04-02,97.74108018138811,99.13117421826962,97.74108018138811,98.78365070904924,853225003.927199,91.0141230719772,91.14248959436031,90.1155329307171,90.37227209662792,650646062.2362231,95.2960690648536,97.34366644787411,95.2960690648536,96.95628572670796,252170165.230474,95.7173356882269,97.0021411860902,95.28907059248756,96.57387609035086,3901703298.116104,92.36453619347184,94.95074367667937,92.11823099851776,93.84236736319642,727069917.7135186,97.04141429816885,98.02760187457066,97.04141429816885,97.63312496299564,1111874873.8473644,88.78100470150099,89.21251401705709,88.02588397477444,88.99675935927903,74793459.08978118,106.12675564996788,108.15492804982487,105.90140913088702,106.985911416817,39915327.60826585,100.94817147301625,101.70670427336756,99.93679440588116,101.01137801850004,259247215.73492205,113.56243929990929,115.61829077380574,111.07702177079368,111.59864856402471,37119659.81582063
1.0,2025-04-03,98.262378182488,98.95742526172064,98.17549522618025,98.52301876579656,589083045.5506604,89.8587937648063,92.81129723335285,89.7304211212786,91.65596792618192,1173722791.3702145,95.7387950484389,96.7072574436245,94.99170966074342,96.18151739741896,195864740.30693707,95.93147872169882,96.35974384145725,93.57601545770456,94.00428057746298,5563199864.628214,93.2266042307394,94.45813016480636,92.6108383275165,92.98029904392602,548498474.5934105,97.04141628069286,98.42208079687622,96.84417311834,97.83037011996096,1399186163.8074284,88.45738300258222,89.3203810581978,87.91800664588541,88.2416386325525,83139294.7078588,105.07041474965789,105.39436312232722,103.02816563633657,103.3239389788822,84128775.83450876,99.87358153084912,100.82174602135746,98.41972248001584,98.86220446676482,286737846.9119207,110.77016788547527,111.7520632155925,109.97238231917336,110.92359854121254,28848802.31010863
1.0,2025-04-07,95.56906281177103,96.00346929985652,91.05124859266505,92.96263216887256,2328799699.6241326,88.06161960343063,88.96020362354619,82.92683016406993,84.72400432544559,2524178189.51088,89.65136079144395,90.26009739299194,86.55229922983774,86.55229922983774,352550580.47151613,87.5803033349392,87.79443078840467,84.58244240657888,84.58244240657888,7533429599.365614,88.66994746686566,88.66994746686566,83.7438438416677,83.7438438416677,1072140817.0447592,94.67454566941596,94.67454566941596,87.96842927468667,88.16566301302362,3493272044.2480044,85.86838883573552,85.86838883573552,79.39589827474461,80.58251802927893,325729584.77808297,96.08449767528316,97.84506085243036,92.98590003612928,94.61970782242176,130936845.7706013,92.54109608433836,93.23641634110707,89.00127016741787,91.34008124376692,868967149.0375137,99.8465827933454,101.1660068825872,99.8465827933454,99.8465827933454,56687398.05872724
1.0,2025-04-08,92.78887533100732,94.26585243164054,92.61510942005532,94.00520356521255,1339325530.109354,84.72400432544559,87.80488043751983,84.72400432544559,87.29140210569821,1829974514.737868,85.7775334865122,87.57609361698641,81.98671758767696,84.0066441614504,442584536.6380013,83.08351340856106,84.36830874448987,81.58458041132128,82.65524319126196,9145218236.003551,85.09852599057922,85.591136391236,83.74385032496266,85.46798672726142,978710515.8805332,88.7573947081299,90.72977937618504,88.16567460517736,90.33530244257402,2710760566.18732,80.69039535816796,84.57389175231216,80.25889633036017,84.46601442342315,258239264.4862401,95.7746488366305,99.29577563209484,95.47887547528664,98.91549866626022,110697436.37438704,91.02401888777868,93.10998556028692,90.58154293551414,92.92035387049964,582056492.0559545,99.72384215502572,100.30683886455182,95.73489080984788,98.83399583118384,67656880.01598345
1.0,2025-04-09,93.2232707354938,94.09208369291376,92.6151066366685,93.83144311993354,973758260.075484,86.00770015499963,92.04107973562044,84.98074349135639,90.62901126253873,2378793041.173781,81.65467868250794,86.33093925558248,79.3303837987115,85.66685047935508,416189717.8863521,81.79871342054778,83.29764642609298,78.80085762010309,82.44111109207164,9334745268.72798,84.85221576892455,89.16255945578648,83.12807946865557,88.3004942418414,1041973701.8725415,89.94081620205023,91.91320066600662,89.15186241646768,91.3214900293552,2359293296.385128,83.49513903891855,87.16288591915887,82.4163914693991,86.40776519243232,211525361.7229098,97.45070363593712,99.29577054360824,96.36619062096013,98.1267539284709,86038923.5036905,92.03540716273496,94.69026905451138,90.39191634969184,94.121373953027,488931357.81453913,97.23841529336352,101.84104814329775,95.12119985150106,101.31942137547078,62060166.94110876
1.0,2025-04-10,94.35272182945756,94.96089419819268,94.00519831258644,94.70024534632866,792759337.0517278,89.8587937648063,93.58151473108526,88.57509793525224,92.42618542391436,2661470629.20758,87.71444785345135,90.20475701451484,87.52075221510209,87.54842302058057,356921573.98968667,85.01070434698389,87.15203496016103,84.15417414384211,86.0813671009111,10500203895.248362,88.66995024142543,91.62561838140836,88.05419020519739,91.13300800347436,820549583.5195746,92.70215271008296,93.49110648084422,91.71596519916685,93.09662959546364,1831826285.8847144,87.37864057693693,87.59438494696666,85.86838883573552,86.40776519243232,128768364.73080048,99.43661339942943,100.83097652936628,98.7746398769024,100.12675120678443,67014290.91045176,96.08091223093012,98.16687894827758,95.32237942719313,96.5866007667548,433611198.2887113,103.09910849000188,106.96533178881876,101.93311504252549,102.91501042204044,59877130.06069534
1.0,2025-04-11,94.4396079412958,94.70024851627012,94.0920844127919,94.613373848355,534160275.1441336,91.5276014037988,92.42618542391436,89.8587937648063,90.88575042844953,1761974745.470347,86.4139474206987,89.81737737037082,86.4139474206987,88.76591841557769,247975494.14128265,85.22483870414983,86.08136892544616,84.15417592752942,85.22483870414983,5667396808.833837,89.90147885607195,93.22660172486482,89.1625574431147,92.61083583819332,729394824.650671,92.50492277310173,93.49111032456317,92.11044587150288,92.50492277310173,1228563412.4202473,85.86838883573552,86.51564252132135,85.54476199294261,86.08413834963942,82970955.98909499,99.32393069783632,99.63379154637204,98.07041053466922,99.2816788995133,43941941.7260618,96.14412077376213,98.98862017557988,95.76485137365452,98.60935680375488,359057364.1190797,103.40595626225742,104.9401692284478,102.79226873475804,104.14237193116384,30264412.898257624
1.0,2025-04-14,95.1346523555309,95.91658234434688,94.874011787797,94.96089473891304,719064160.7802364,90.62901126253873,91.39922876027111,90.24390557424476,90.50064474015558,1101840108.0913818,90.81350459481756,91.42225176279332,89.7066934812859,90.14942637096502,248094961.7556824,86.93789822079096,87.79442843296461,85.43897034948704,85.65310290253046,5636577599.196984,93.71921742328716,95.19704858861822,91.87192553043378,92.11823072465565,619001663.942635,92.89939398800963,93.2938708654612,92.5049171105581,92.89939398800963,1052753445.4592648,86.83926422024012,87.37864057693693,85.7605115068465,86.19201053465429,92727762.4112836,99.60563699325662,99.85915855358664,98.18309875220334,98.478872114984,51850970.96572921,99.43109644731244,99.62073416213408,96.9026538658502,97.47155495374987,369260735.6413126,105.67658021910074,107.3949028790064,104.29579797474877,105.64590111138612,29486833.76051672
1.0,2025-04-15,94.87401460870848,95.30842109159082,94.70024870130976,95.1346551841921,661209798.0803466,90.37227209662792,90.37227209662792,88.83183710116306,89.7304211212786,976835460.4959328,90.20475983976374,90.20475983976374,88.40620492633082,88.95961049789993,157124750.41827074,85.65310199934021,86.50963220248198,84.79657179619844,86.0813671009111,4715816241.193177,92.1182297472821,92.36453493889064,90.7635482572456,91.625619364065,354436831.3400153,92.70215652136552,92.89939967470052,91.71596896990404,92.50492277310173,896781462.9029369,85.86838883573552,86.19201053465429,84.68176393732703,85.11326296513482,71473890.75316605,98.73238683467234,101.169011148225,98.15492766514572,100.67605557774486,51082761.858920924,97.53476978727215,97.59797633206256,96.08091074800316,97.28192552326226,257301078.9376406,106.4130093178733,106.99600601500276,104.41852783513636,105.49248390473151,20614535.071648173
