Ticker,Date,HHVAG_Open,HHVAG_High,HHVAG_Low,HHVAG_Close,HHVAG_Volume,SVDQO_Open,SVDQO_High,SVDQO_Low,SVDQO_Close,SVDQO_Volume,DHSAT_Open,DHSAT_High,DHSAT_Low,DHSAT_Close,DHSAT_Volume,HMYMP_Open,HMYMP_High,HMYMP_Low,HMYMP_Close,HMYMP_Volume,BIJZY_Open,BIJZY_High,BIJZY_Low,BIJZY_Close,BIJZY_Volume,BEQCT_Open,BEQCT_High,BEQCT_Low,BEQCT_Close,BEQCT_Volume,LABXU_Open,LABXU_High,LABXU_Low,LABXU_Close,LABXU_Volume,ZHXXP_Open,ZHXXP_High,ZHXXP_Low,ZHXXP_Close,ZHXXP_Volume,NYULL_Open,NYULL_High,NYULL_Low,NYULL_Close,NYULL_Volume,AYABA_Open,AYABA_High,AYABA_Low,AYABA_Close,AYABA_Volume
425.0,2025-03-17,104.75650610809495,104.98301184602845,101.24574277284214,101.69874344832108,1253712158.6748462,101.66938478774054,101.79640292201076,100.61694782922044,100.74396596349062,15563669.256792238,115.84000817312304,117.37600678427988,113.12000071431942,114.35200761121614,15993770.761981117,115.90397497809252,116.89053661355204,111.73185734033122,114.06752426053836,2217866.479529538,103.77953234749002,104.40945302107215,103.14961167390788,103.46457201069896,948605203.2635064,101.23075892310663,101.61537574020988,100.84614210600344,101.15383409249488,514670316.75448334,108.024694480845,108.95061955050612,107.09876941118384,107.40741110107088,5742632945.366645,106.7554168655826,107.42109843441249,106.21301697640662,106.7554168655826,95794575.00504813,107.78323623044317,109.42566707576864,107.36478083427554,107.6263144592087,8990815.888486972,100.41017693222172,101.5586621860188,99.91797455446276,100.5742496070852,113404917.09121254
425.0,2025-03-18,102.0385080726336,102.49150877482688,100.67950596605372,101.13250666824702,925928407.392597,101.07058863521593,101.10688052052042,100.27218100245604,100.48993231428294,12787765.1616668,114.5920079611683,114.88000845841349,112.4480015467806,114.69599966362377,9265734.108235965,113.52074935865912,114.06752117453674,110.5134998370432,110.95923861756522,1820851.9471232076,103.7795371788414,104.09449753029514,102.9921325455835,103.622053248491,758379345.0398775,101.53846066221315,103.23077041843769,101.07692630612412,102.230769532303,989289943.636582,108.3333364107765,110.1851865542021,107.40741133906369,108.02469472020552,8086109391.311081,107.1499025279836,108.8757427281339,106.55819179969193,107.91420574085556,116391162.30460848,109.00721356839264,111.7062425399992,108.0656988874176,110.08473882614103,10881382.161811084,100.6562910383715,101.14849344103904,99.91797961095403,100.90239223970528,94248821.64381851
425.0,2025-03-19,101.24574740264204,103.28425593570894,100.90599958059374,101.24574740264204,864233759.3811523,100.50807445967467,100.78026013756292,100.19960381857268,100.52622386325083,11601816.604883512,113.99999984367416,114.6160032607982,110.2400022902364,111.21600326546056,15035766.047056448,110.51349830106405,111.67836628814622,107.09616769789125,107.61917076171328,2209886.5782542955,103.6220477788834,104.25196844854104,103.30708744405462,103.9370081137122,801207059.0798249,101.76922206207686,101.84614689570954,101.07692056725033,101.2307628985598,578571209.9781147,108.02469101406346,108.3333326940454,106.4814826141536,108.3333326940454,5307483916.655657,108.11142764360407,108.23470931977708,106.82938473806168,107.5197169802878,79121916.60797682,109.60350820277314,110.0951926954638,107.90877541853897,108.30630365578722,5585720.144120848,100.98442600845922,103.11731607137156,100.82035332947277,102.8712148763078,151809700.1109587
425.0,2025-03-20,101.6987412561261,103.39750185284508,100.3397392589836,101.92524698917708,954278074.5977116,100.6895256938296,100.72581065409132,99.6733737572827,99.90926753079638,11131197.368880684,110.39999477349116,111.0319893724778,107.919990008086,108.12799781073856,11177103.067353131,107.6191712189162,107.66076878903591,105.2181199326042,105.68763652196054,1223475.730039083,103.77953571088965,103.77953571088965,102.67717074177084,102.83465466989364,665777703.7924416,101.23076586509195,101.53845787268364,100.38461467820387,100.84614902161331,519702757.6895034,110.18518679557548,110.49382848682254,108.6419783393402,108.6419783393402,5950877184.512222,107.42110423173214,107.64299809998398,105.25147634272226,105.3007871362307,118422287.9833786,108.27492454190735,108.5887680954476,106.17219188848291,106.3395772454039,4741663.793173517,102.87121677056992,105.5783534363679,102.70715191197834,103.52749185176846,213546690.294351
425.0,2025-03-21,101.35900272808388,102.71800484953214,100.45300131378504,101.01925489781902,475114014.7814418,100.70767508657704,101.19760514736429,99.6733805989049,99.94556627333198,21114146.107114524,107.54400409296184,109.95201212830372,104.54400381533584,104.54400381533584,12317217.73790698,105.49150224217942,106.90598275165333,104.00570643595157,104.47521392054529,1317080.686430261,102.67716420476822,103.4645687767578,101.25983897888568,101.88975963277868,850913666.6377981,100.61537880212468,100.76922846923824,99.23076114192612,99.3076859754829,724476640.1436749,108.33333592791251,109.56790268469354,106.48148579274095,106.7901274819362,6273761578.587067,105.49803447120358,108.13610089498296,105.49803447120358,107.8402455273358,191063909.74887165,106.07803976724772,107.2183225398018,104.57160353504074,105.94203717433454,5145951.451425611,103.4454541518256,108.12142382320806,102.70715056273822,106.23462712198668,359912308.98687536
425.0,2025-03-24,100.56624538737648,101.81199452289071,99.88673898594008,100.79274032093004,588157188.0964907,99.80039448980553,100.97985646619988,99.58265011270632,100.3629082961114,14276678.410981182,105.16000147497051,106.79200837168734,103.93600240594876,106.2000039551086,10380751.48236255,104.07702433712204,105.78866405067346,103.41139070122011,105.50339378794094,1506187.8836419354,101.73228655247416,102.2047233037282,100.000000942967,101.2598422919734,777533971.8590091,99.38461438040464,99.61538155341168,97.84615433376416,99.2307647077625,536813031.5740847,107.09876366370278,113.5802461620989,106.79012199037908,111.7283887635586,17775655532.196766,109.64005354749833,111.66174925205353,108.9004009782102,110.89744598615658,228901448.89444908,105.8583565377322,106.15127293158348,103.44178032571294,104.3310010688126,4921664.798810806,106.64479576748748,107.1370059594864,105.08614450241936,106.80886843929233,225054817.0381165
425.0,2025-03-25,100.45299537882384,102.03850316036625,98.5277397870895,99.43374114786,817532273.1758072,100.2177488641623,100.97986462856588,99.8911288111278,100.97986462856588,13328717.23806134,106.20800056510362,106.40000496860095,104.40800048104832,105.26400638039657,6970500.410659311,105.55095025832458,105.65198329693771,103.53026228032452,104.9625717843761,920127.0361045044,101.2598396106863,101.88976026850963,100.78740287194204,101.41732352976544,483734694.2042064,99.07691819933888,99.46153502879332,98.61537653680234,98.99999336625682,346664895.73866427,112.6543254505636,115.74074230184004,110.8024679811995,112.03704208030832,14345107047.567087,110.84812928875982,112.42603712979836,110.7002063068328,111.3412278403525,144576395.7233098,104.33100175901806,105.0005272297854,103.724241806956,104.7180664328651,3272965.465307991,106.3986966133076,108.12142058305052,105.57834888546208,106.56276146482726,149565853.569434
425.0,2025-03-26,98.98074225007213,99.77350155531464,96.48924386327664,98.18799374521797,818458598.182873,100.79839476852126,101.07058042521044,100.4354828669253,100.5806503963512,8121399.854459738,105.20000248457238,106.560000075286,104.96800785018696,105.68800298437904,5384690.000621425,104.6416442752029,106.68015201936817,104.04732587955183,105.2121848566237,1110840.1535027495,101.10236320085374,102.04724418758876,100.62991895286292,101.41732352976544,700771791.8738678,98.84615205020958,99.84614554671292,98.69230238246696,99.4615360492682,374788239.0497102,114.19752922869004,116.66666260922456,110.80246347185714,111.11110514442396,17209302252.39114,110.94674776927172,111.83432325623748,109.83727841056454,110.8234754860981,99346765.00614156,104.6971442818575,104.6971442818575,102.71995068503202,103.52547075058676,4227359.741489791,106.2346239564353,106.72683415790948,104.18376245988858,104.84003751291029,165708367.41622576
425.0,2025-03-27,97.84824946996692,98.75425087984162,97.28199588869806,97.84824946996692,371150187.4168697,100.58065137965892,101.94156583247198,100.36290700536014,101.90527394976068,18818340.916293632,105.46400317465894,107.62400076827124,104.70400560374388,107.29599783326604,6486556.018974537,104.60596967621612,106.54939322284238,104.39201470715103,105.55094274625758,763076.1180522331,101.2598363192626,103.30708214526663,100.47243927720082,102.0472408705707,956064740.728668,99.15384720739762,100.07692323538188,98.53846318874145,99.2307647077625,377586734.1346493,109.25926172183432,110.18518679557548,107.71605326559906,108.6419783393402,9997529090.636017,110.92209891300573,111.98224808992676,110.45365106208104,111.41518805387224,80206036.64669946,103.22209467447684,104.1008518514009,102.20734287863374,103.5987037529624,4567251.010269547,104.84003557836148,105.1681730988174,103.60952183250564,104.18376053744964,85573151.63135815
425.0,2025-03-28,97.84824306353288,98.41448580733932,96.82898884406046,97.39524238825491,410691771.9585659,101.76011693916804,102.30448135514844,101.48793127019329,102.250040068172,17518183.759744048,107.32800640902325,107.68000837355936,105.3040073199722,105.8400058725043,5620415.344413482,105.18841648212718,105.77084597271818,102.6268965702264,102.87056928976207,1146038.0722689186,102.04725215361066,103.62205392110135,101.73229180011252,103.14961714547772,1160325756.350825,98.84615559703934,100.84614999776636,98.84615559703934,99.38461478154782,538469282.9606276,108.3333364107765,108.95061979191838,106.79012795792184,108.02469472020552,6976702448.785175,111.41518511141146,112.27810989528317,110.87278518976846,111.63707898097022,84357306.65844566,103.567315579186,105.93158178577806,103.26393561618929,104.43560913037938,6400304.890020073,103.8556236907161,104.59393507238532,102.13289974129312,102.37900092737765,98955330.11943004
425.0,2025-03-31,97.39525097170494,99.09400095361126,96.48924954130304,97.62174592911092,798284899.4337742,102.1774693389637,104.51823716000548,101.83269988136033,103.06659632316612,28740664.65826093,105.83999732444649,105.83999732444649,103.30399891189612,103.77599595938932,7586756.937110124,102.2524794034339,103.4054585151101,100.73696571611288,101.18270450246736,1009151.5478010644,101.88976145536486,102.83464996235293,99.68503912730158,100.47244371337608,1453893804.256415,100.92307264592031,101.38461431974508,99.46153746139458,100.23076380316115,822171869.0315759,107.09877268626292,107.09877268626292,104.32099739233512,105.86420588896168,7597871338.783187,111.80966644769656,113.97929443469042,111.43984958729013,112.08087112170487,118251631.14438874,103.99623556329932,105.38758839700202,101.26582385124412,102.31195836218104,5719285.526792314,102.214938493279,103.77358980653506,101.0664532253848,101.31256224070088,130184301.68709448
425.0,2025-04-01,97.96149082349125,99.43374580377768,96.9422473451902,98.98074510218098,660772641.8331646,103.26619329041807,104.15532715400713,102.3044825799401,103.5565214438814,23974641.202971693,103.77600139502302,105.35999798344147,103.41600383497762,104.7119999339535,4559329.601664883,101.0935606374113,102.65661181902136,100.3803713225131,101.81268080287592,820851.9700255765,100.62991681622182,102.51968625881362,100.47244040973293,101.10236105418136,810767949.5592458,99.61537625274298,101.07691872124788,99.3076842597876,100.30768507088156,565512670.2473602,106.48148555129696,107.40741061678322,105.86420217430612,106.17284386280154,5320743462.926352,111.7603558519615,112.17948347358218,110.45364338528192,111.267257340294,96355692.92270704,102.28056624925934,108.68291224352836,102.28056624925934,106.7684841986878,11135304.40069344,102.13290287321908,104.01969955350116,101.4766278079251,103.773590536454,102519109.91204794
425.0,2025-04-02,98.75424443646892,101.1325006823142,98.75424443646892,99.546992918288,584508765.0346692,103.26619099701256,103.77426352379744,102.34077219151597,103.08473850086624,14165072.147052636,104.41600057329036,105.55999468274872,103.52800010920151,103.76800254406922,4838662.1166448565,101.5571209716244,102.50208495697972,101.04005784852691,101.45013895462628,479532.7376758285,100.94487600058864,102.0472408705707,100.62991568191468,102.0472408705707,737271219.458054,100.07692065990396,100.61537982838183,98.9999949869922,99.7692286584943,488473464.804796,105.86420193145428,106.79012699481648,105.24691855587947,105.5555602436669,3759339889.140296,111.26726220457954,113.41223000827227,110.94674674722287,111.36587438716658,85243359.3825937,106.79986841814252,107.01956368910427,105.56543735703532,106.1826528875889,3744091.0111886393,103.8556249516264,104.01969762661852,102.78917603442484,103.11731356099334,69563528.17194529
425.0,2025-04-03,98.41449336443932,98.75425199727836,96.37599556934931,97.73499769953892,470867625.5981668,102.848848973536,103.6109577952446,102.64924706633542,103.35692152134172,14452860.318698067,102.53599779317024,106.3839958121998,102.46400072337872,106.06400069732788,7253385.419050477,100.64187565090208,104.29099026312052,100.17830802452036,103.6907319439798,1176454.2627271432,101.1023698847721,108.66142578763116,100.1574888355706,104.09449696186704,2897774153.7892985,98.99999733615498,99.69230618974342,98.76923016361089,99.07692217232172,382916914.8945024,104.32098844668788,104.93827179240576,103.08641439665426,103.3950560695132,6089868739.147811,110.33038027506905,111.93294821986446,109.83728172243411,111.80966652790126,108244024.71180464,105.04236902181344,107.38570806804977,105.03190544202448,106.62202637091303,4515705.175183956,102.62511108525858,103.19934980035346,101.88679969532764,102.29697355900214,66928242.598209225
425.0,2025-04-07,91.61947989748865,93.09173486004026,87.99546892817563,88.33522215037765,1756984819.6878414,99.80039288389266,101.92341610087767,97.18743963484133,99.80039288389266,41737932.94087146,101.840006904892,103.73600308174048,96.64000667698424,100.4480024493514,15944213.688605336,101.62844657580196,102.22276497683002,93.84287189490244,97.52765323613984,1939987.6176294016,99.21260581481476,100.62992360582852,93.70078854013302,93.70078854013302,2303883333.9416547,93.2307658617363,95.3846099040196,89.15384494771104,89.15384494771104,1243270424.6360338,95.06172253557816,96.29628921392109,93.2098725180638,93.2098725180638,11044805083.0692,106.5088723164182,110.15778619346696,104.04338920448755,106.7554168655826,250023920.93173823,101.56919393730551,104.12176465031908,96.0874514372436,99.17355297564676,11159830.846613904,96.80065830955692,99.42575836185722,92.20672539461611,95.15997077686924,276193190.35557103
425.0,2025-04-08,88.44846803094542,93.43148099891062,88.44846803094542,91.73273111908576,1800214311.3624678,99.52821604867844,103.2117628558812,98.94755971963582,103.17547097006988,37566275.44792188,100.40000278934332,103.36000043017262,100.24000522630443,103.20000286713376,12320455.665785896,97.45037948167632,103.29252988486178,97.08784492950048,102.27030160884402,2067149.78283985,93.38583213326112,99.685046777545,90.8661492792465,96.53544321002668,2868698832.275792,88.38460973998187,91.15384508253244,88.38460973998187,90.30768657855045,825803208.8125056,92.59259208315284,93.209875441686,89.50617529048696,91.04938368681992,12786025967.343874,106.70610374411729,110.18243447980846,105.79387764604738,110.00985141814854,203852332.5243793,99.70707793378932,101.67381592736918,99.56061974040014,101.16120426913406,8601897.45041052,95.15998086360702,98.27728359443287,95.07794452242314,97.5389799940264,186873499.8790936
425.0,2025-04-09,91.27973163179593,96.60248708546956,90.3737248437258,95.92299144475687,1637060551.779842,102.52222852673589,104.44565689896945,101.4334996651512,104.11903685610017,29742279.207453,102.04000223016808,105.99999978056402,101.7359983245474,105.33599831709486,10636099.004637396,101.12326358936048,106.66825488113186,100.3684858145034,105.96101459390906,2358106.488394727,95.74803168653258,106.14173022207495,94.80315068414208,106.14173022207495,4689397743.913666,89.38460599568387,91.92306670563008,87.07691244047211,91.69229955089558,909279521.285933,89.50617917612279,91.66667102478002,86.72839658353656,91.3580293321147,11546219023.191376,108.90039094493656,111.4398450950416,108.06213566644372,110.62623110581424,148667737.50983265,99.38278125911332,102.1027294657197,97.70896759207656,101.6424356956428,7920942.393543328,96.5545557035324,96.5545557035324,91.71452168632352,92.69893419133656,413996766.9231165
425.0,2025-04-10,96.48924212723593,98.18799197861324,94.45073366527264,97.28199061782692,1140315144.6674497,103.88313848750836,104.79041480617656,103.0847378189892,104.5726704278475,21716839.544134986,106.14400112372458,106.80000702625748,103.78400340986911,106.24000943082208,8343110.885540499,105.19435142347888,107.47059186736892,103.56591582602034,106.88816240433924,1986276.6362372923,107.87401050878576,116.6929069399325,106.14172500164644,114.8031450280967,11137019195.140814,92.84614698379082,94.46153181406189,92.53845498449898,93.8461478154782,710229733.7984993,94.1358015287723,94.75308489418602,92.59259311523796,93.51851816335856,10910803961.54005,110.23174644076543,110.82346651922322,109.09762647921566,110.478300392236,117721278.21600148,102.39564835928428,104.61345651060346,101.75750563605976,103.6614702252978,7453225.08477276,93.84742056331478,95.1599785196781,93.19114549684107,94.33963077487805,205633140.74263325
425.0,2025-04-11,96.26273874806186,99.66024933454172,95.24348449207906,99.20724864303698,796301901.067659,104.11903163864974,104.37306789882504,102.66739092195608,103.2117553254701,15058223.97857813,105.52800486186408,106.14399608408016,102.71999699795056,104.1360004418458,9582462.17369314,106.08583329757326,106.7276982511326,102.83491095786998,104.36231358291543,1494624.637052905,111.81101798505289,112.59842253443382,108.18897057454392,108.66141480602174,6858988463.847473,93.23076932876998,95.30769594874626,92.69231013216412,94.69231191378064,622675396.7138848,92.59259286235996,93.82715958981572,92.28395118049602,92.90123454422393,6993096782.190257,109.96054525927916,111.24259763208244,108.80177456862909,111.19328684023556,81999177.91595343,102.83502373045846,103.6719265350257,102.10272479741776,102.54209936841852,4084283.448090385,94.09352834636812,94.503702213387,92.94504308339845,93.60131814126233,123453952.93006817
425.0,2025-04-14,100.56624756758168,100.56624756758168,97.62173776483549,98.41448625004097,913430900.4104632,103.10288397153296,103.8831421871327,102.54037014201684,102.77626393142285,15033377.32857944,104.00799520733518,105.49599568992052,103.18399618705187,103.57600058008258,7026706.979966734,103.70855499555158,104.18401150265665,102.22275907870986,102.87651290955166,1279940.7535429234,108.66141983527751,116.3779517356768,108.66141983527751,112.755904157526,6553762226.310455,96.07691501331098,98.07691664273337,95.53845585768026,96.7692238339538,719029883.4171497,94.13580252407633,96.60494337043578,94.13580252407633,95.98765263989722,10942339807.494535,111.19328931660964,111.3165710015084,107.49506449137778,108.21005688147324,180546630.26367587,102.83502511299754,104.40422687170224,102.6257934230132,102.96055614561529,4989510.152754918,94.17555492274332,95.570141347855,93.51927987838673,94.6677651177186,123672855.24726878
425.0,2025-04-15,98.30124267755384,100.33974029410314,96.94224066639168,99.660244688716,674514521.9496653,102.7399683942879,104.15532415843808,102.34077152098772,103.8649960133248,16578859.324604562,103.20000072449756,104.60799633985089,102.88800121058844,104.16800610238698,5419141.217716506,102.5199213222231,103.2212126629877,101.41448876435337,102.22276212998476,962764.9936151116,111.81102458830044,112.5984291841833,108.66142122326256,109.6063022327739,3517840442.9932537,96.84614680173216,97.15383878987606,95.53845401813165,95.84614600627552,363909001.1727252,95.98765213906697,95.98765213906697,94.13580203290836,94.75308540162789,5447390986.798915,108.21005263634224,110.87277892048375,107.3964480973468,110.6015742724614,139477389.30527085,102.55256958656048,102.89779590671088,99.7070823078174,100.58583948807546,6328832.657339953,94.74980525611326,94.9959064517683,92.94504490000574,93.43725511473178,117982603.25252816
425.0,2025-04-16,98.8674900241171,99.88674428009988,96.60248656659334,99.20724864303698,881216504.0892587,103.46579513540182,104.42750584533708,102.97586507883976,104.2823452296719,12933890.090457674,103.95999547626757,105.10400180100925,103.28000281410658,104.79999790084848,5542241.196014607,101.62843843641708,102.09794594545176,99.63746832499744,101.65815616780422,1113405.898326942,109.13385733183046,111.81102393099782,106.61417465461258,110.07873833578716,4164240142.580452,95.6153828114458,96.15384197902245,94.46153230612396,95.92307481234045,361972771.4338957,94.75308514957072,95.06172683310945,92.9012350483383,94.13580178249325,4914230702.621835,110.15779278729336,111.85897285052894,109.664694254377,111.63707898097022,91812513.78257322,100.14646081531524,100.25107267073136,97.58342646006918,98.65048813688324,6573011.410823651,93.27318311628756,93.51928431373922,92.04266930561307,93.35521945657676,94668302.56441842
