Ticker,Date,DZRVH_Open,DZRVH_High,DZRVH_Low,DZRVH_Close,DZRVH_Volume,HKREX_Open,HKREX_High,HKREX_Low,HKREX_Close,HKREX_Volume,IJZMT_Open,IJZMT_High,IJZMT_Low,IJZMT_Close,IJZMT_Volume,XBJYQ_Open,XBJYQ_High,XBJYQ_Low,XBJYQ_Close,XBJYQ_Volume,SXQNM_Open,SXQNM_High,SXQNM_Low,SXQNM_Close,SXQNM_Volume,HSOIJ_Open,HSOIJ_High,HSOIJ_Low,HSOIJ_Close,HSOIJ_Volume,XKLAW_Open,XKLAW_High,XKLAW_Low,XKLAW_Close,XKLAW_Volume,PGLHQ_Open,PGLHQ_High,PGLHQ_Low,PGLHQ_Close,PGLHQ_Volume,OQOUH_Open,OQOUH_High,OQOUH_Low,OQOUH_Close,OQOUH_Volume,OBQXP_Open,OBQXP_High,OBQXP_Low,OBQXP_Close,OBQXP_Volume
601601.0,2025-03-03,100.06468453335808,101.16429692581912,99.7736103019033,100.0,94682673.21276164,99.53440169196529,101.3967949241042,99.53440169196529,100.0,78525348.52604716,100.64309389130948,101.60772322898497,99.67845688744153,100.0,2353182587.847898,101.84847458290342,102.26503237526929,99.53137124214828,100.0,29899357.193945847,98.6247529627606,101.76816833831342,98.153236909181,100.0,118802181.59813064,100.95056486163564,101.33079261935887,99.80988158846596,100.0,3526804917.4262524,100.5484499261251,101.46253023056168,99.63436962168856,100.0,4059385360.814233,101.01010490225222,101.6161697702184,99.59595996571396,100.0,2740974949.6369977,99.71476815487368,100.91272014343956,99.3725008212044,100.0,286599352.93527937,101.80528516337344,103.15925057309614,99.09735434392802,100.0,58049417.59685917
601601.0,2025-03-04,99.02975768988412,99.6118999901074,98.51228758636891,98.96507315586264,114867155.2611258,99.58612798310192,100.25865333696156,99.32746666253207,99.6895964582486,40434121.24571738,99.9999928616386,100.64308670704172,99.3569066824274,100.32153595124416,1924319613.3316424,99.73966261998454,100.02603805445496,99.01067897977076,99.3751658341167,27429612.800621208,99.21414109130886,99.29272834827742,98.03536221475404,98.54616439606288,69566668.28080373,99.80987885036792,100.19010659766032,99.61976044404946,99.80987885036792,2616139333.951894,99.63437271678475,100.0000031064544,98.72030110126884,99.08593149093842,3927860277.852448,99.99999398192932,99.99999398192932,98.78787395201743,99.19191396198808,2574604680.731394,99.54364267561738,102.05361769910864,99.31545719321852,100.798630187363,281376624.1731144,99.91940432984168,102.78851891153992,98.66214682931964,100.38683999346075,48708381.074384935
601601.0,2025-03-05,99.09443551707518,100.19404791484172,98.4152664195082,99.57956335094494,98673307.5456208,99.63786964701612,99.79307237130392,98.13760624746028,98.55147031159676,56073435.693139255,100.32154246106673,100.64309323772956,98.71382690871484,99.678456240126,2406944843.3060365,99.40121089749223,100.4946715112742,98.75033864694896,99.97398165605748,20852240.817792103,98.82121421661016,99.05696849759256,97.24950651923837,98.15323750841546,62572822.68232918,99.8098828669649,101.71102167993332,99.4296551043712,101.52091233130896,4554832949.436892,99.08593149093842,99.26874232711518,98.17185115810638,99.08593149093842,3720017243.534632,99.19191396198808,99.39393878351024,98.18181875359836,99.19191396198808,1797407560.5567615,100.7986276846899,101.6543014614752,100.1711285041556,101.02680228094086,211339556.86877683,99.9355221032677,101.7085692294627,99.24242040968213,100.3546038453386,40618691.79639137
601601.0,2025-03-06,100.09703127661562,102.42561906373729,99.64424569151596,101.87581284291812,153664244.1910181,98.60321185108856,99.2240129268904,98.08587926580344,98.96534170059866,59429390.66959674,99.678449772033,100.64308670704172,99.03536359282184,100.32153595124416,2249898153.491676,100.5467340169364,102.55142157159516,99.50534446266694,102.18693473102476,38218784.66626676,98.4282877423658,99.17485172667756,97.8781919089222,98.62475589323398,71453797.08519942,101.52090892326846,101.7110182655109,100.38022567377996,100.5703350160224,3340724649.864873,99.26874116802072,99.81719110477928,98.53748039721997,99.4515607193789,3556575143.560489,99.3939404119794,99.79798042856984,98.1818203622082,99.3939404119794,2443889794.359128,101.82543473726632,103.13746851189296,101.48316742225109,102.68110846504536,481136645.27206254,101.48290609046552,103.22372130635208,101.0638243618837,102.40166762703782,60928938.80017628
601601.0,2025-03-07,101.6817664620405,101.94049844108255,100.09703231932576,100.87322825645192,110643176.27799226,98.86187018818188,98.86187018818188,97.82720515250692,97.8789393910204,59548572.14043991,100.32154246106673,100.96463634819996,99.35691312965562,99.678456240126,2127377623.5853105,101.744349446945,101.744349446945,100.13017920255724,100.96329484348946,31090258.53672874,98.23182286268204,99.72494327261776,97.28879826253952,98.54616439606288,78952653.44590515,100.76044902609188,101.52090449256212,100.19010289356709,100.95055836003732,3158281693.85396,99.26874270574272,99.6343730968069,98.90311231467854,98.90311231467854,2553715503.815197,99.19191482642212,99.19191482642212,97.97979478594692,97.97979478594692,2556057700.882717,102.39588403879397,102.39588403879397,100.62747939688934,100.85566485280532,315220835.53043467,102.03093991003384,105.31913618365364,101.321722311561,103.0464154534599,79917562.1004343
601601.0,2025-03-10,100.74385418808647,100.9055655223813,98.67399845836596,99.32082528957528,124891939.21885796,97.93067726017736,98.96533246691362,97.77547453888305,98.8618738533482,70662808.81810729,99.678456240126,100.32154246106673,99.03537001918524,99.678456240126,2347843198.2148848,100.44260729551466,100.49466833417256,97.29237815452151,98.43791963543612,55992785.05310783,98.58545774221912,98.86050564632804,97.3673852406683,97.68172677314894,77897476.9327836,100.95056486163564,101.14068327316969,99.80988158846596,100.0,2823992468.950288,99.08592578740785,99.26873661306172,97.8062151385682,97.9890346815377,3775945519.232191,97.9797986880777,98.18182351940624,96.36363856974576,97.17171862891172,2664960746.140535,100.6845380598166,100.96976991455358,99.31545779852723,99.65772514372892,264480188.09823155,104.28754841423242,105.0290163385922,100.80593015362416,101.69245372036602,51992464.46806936
601601.0,2025-03-11,98.4152669539934,98.96507315586264,97.38033908427646,98.96507315586264,143315951.97724038,98.08587200603102,98.55147031159676,97.67200794189448,98.55147031159676,51764515.46967372,99.03537066232452,100.0,98.71382754976604,100.0,2056401595.959003,97.50065590154432,98.25567002437302,96.66754029412006,98.25567002437302,43623138.07545259,97.05304122709308,98.34970095223916,96.11000915926584,98.34970095223916,75187644.20764832,99.80988390545762,100.38023008795491,99.80988390545762,100.19011167200746,2427880595.036056,97.62340467893851,97.80621550527783,97.0749547652893,97.80621550527783,3100161195.631026,96.76767338090998,97.7777782169323,96.3636333731158,97.7777782169323,1628482342.3030798,98.85909821099568,100.68453856860596,98.68795909728868,100.68453856860596,243147312.9930941,98.0335256255025,99.3552530424511,95.099934905078,96.59896826921222,94325425.7294687
601601.0,2025-03-12,98.7710257038246,99.87063193869896,98.41526693543024,99.02975767120503,110426205.63950418,98.81013445994138,98.81013445994138,98.08586499896968,98.08586499896968,51943872.02844892,99.9999928616386,100.96462979664727,99.678449772033,100.32153595124416,2386948546.4826493,98.25566925760418,98.62015609156776,96.8497829567265,97.47461469165788,39114657.38646745,100.47150634192346,106.09036775941118,100.43221271378448,105.10804953941664,283167840.2700108,100.19011337052682,100.38023178969732,99.61976717836046,99.61976717836046,2705108769.517078,97.62340467893851,98.17184587527208,97.25777430894424,97.80621550527783,2972385304.217204,97.77778121575226,98.58586125612426,97.77778121575226,98.18182123593826,1687174147.9494057,100.62748299202283,102.05360950100496,99.99999472679832,100.51340114047042,292177518.21634614,97.29206841798906,97.42101428283412,95.24500131762146,96.03481702909022,47669668.67719283
601601.0,2025-03-13,98.90038860318649,100.2910752411026,98.31824013441631,99.02975767120503,105220165.50132088,98.0341457410402,98.96533246691362,97.93067726017736,98.8618738533482,63256540.01154507,100.0,100.64309389130948,99.356913774883,100.0,1998536985.1227484,97.37047458727946,98.54203647566209,96.90184585931829,97.31840362511484,36523098.87413091,104.16502759328404,106.0903704540366,102.47543901286006,102.86836780973664,122578985.91780204,99.6197654895102,100.19011167200746,99.42965613890776,100.19011167200746,3267898437.7534733,97.8062166511151,98.35466657118964,97.25777544835633,97.44058627683734,3044886710.299863,98.1818182247265,98.58585823252068,97.37373820913812,97.7777782169323,1670902703.2131848,100.28521678841408,101.14089052719513,99.65771763574976,100.3993095217134,227048051.47357383,96.38942260776729,96.85686443318592,92.69825423259876,93.45583193939652,46613509.37666627
601601.0,2025-03-14,98.99741436372472,107.60025989952808,98.93272983039527,106.66235267222108,367078689.0339362,98.91361837412116,100.82773613253592,98.49975427495325,100.31040354175144,106918698.56063898,100.32153873901495,101.9292618979108,99.9999956404742,101.60771879937008,3668457310.637416,97.34444275703322,103.5928197285876,97.16219933908567,102.9940185079712,105103134.60370052,102.94695283763647,105.30451057883204,102.8290719527794,104.40077961174087,97918169.79242404,100.1901129181995,102.85170731715408,100.00000356523246,101.71102400331642,5964410431.359034,97.62340653757192,100.36563000607968,97.4405869904363,100.18281917625988,6876660412.235973,97.97979982856982,100.6060648679662,97.77778462796392,100.0,3408857653.194752,100.68453545520426,103.93610235171188,100.45636085780004,103.13747494007347,799834413.5893615,92.843322554969,102.80463812654894,92.37588687639916,102.80463812654894,94810494.29007436
