Date,Open,High,Low,Close,Volume,ticket
2025-03-03,100.35087687010102,100.70175374020202,99.64912312989897,100.0,3867851919.399879,ihkit
2025-03-04,100.0,100.70175374020202,99.64912312989897,100.0,3279874915.6415944,ihkit
2025-03-05,100.3508772081594,101.05263931628998,99.64912346559332,100.70175407944244,4608112281.274426,ihkit
2025-03-06,101.05263931628998,101.05263931628998,100.3508772081594,100.70175407944244,3250696787.0545287,ihkit
2025-03-07,100.70175374020202,101.05263897586751,100.0,100.0,2591573075.945953,ihkit
2025-03-10,99.99999982978255,100.35087669928633,99.64912296027877,99.64912296027877,3326418523.8381658,ihkit
2025-03-11,99.64912329833302,100.35087703972121,99.29824642763893,100.35087703972121,2465906165.565461,ihkit
2025-03-12,100.00000016902713,100.70175391041533,99.64912329833302,100.35087703972121,3598488134.852796,ihkit
2025-03-13,100.3508772081594,101.05263931628998,100.00000033687637,100.70175407944244,3529113495.229697,ihkit
2025-03-14,100.35087790802046,101.75439376850541,100.35087790802046,101.40351689477534,5542966073.964269,ihkit
2025-03-17,101.40351722447589,102.4561478490887,101.40351722447589,102.10527097421777,5201782010.927201,ihkit
2025-03-18,102.10527097421777,102.4561478490887,101.75439409934684,102.10527097421777,3422433684.321051,ihkit
2025-03-19,102.1052713016678,103.15790192965639,102.1052713016678,102.80702505366021,4731543505.60479,ihkit
2025-03-20,103.15790209338142,104.56140959959377,102.80702521682836,103.15790209338142,5986871622.815001,ihkit
2025-03-21,103.15790192965639,103.85965568164879,102.45614817766402,102.80702505366021,5067761323.4625225,ihkit
2025-03-24,102.80702537889026,103.85965601020885,102.80702537889026,103.50877913310266,4875930769.121003,ihkit
2025-03-25,103.50877929516831,104.21053305047946,103.15790241751274,103.85965617282386,4892677565.779211,ihkit
2025-03-26,104.21053288731503,104.9122866415274,103.15790225599646,103.50877913310266,5601156933.753612,ihkit
2025-03-27,103.50877929516831,104.561409928135,103.15790241751274,103.85965617282386,5009312071.48055,ihkit
2025-03-28,103.85965601020885,103.85965601020885,102.80702537889026,103.50877913310266,4246547479.082207,ihkit
2025-03-31,103.85965584648761,104.56140959959377,102.80702521682836,103.15790209338142,6663454687.724449,ihkit
2025-04-01,103.15790192965639,103.85965568164879,102.1052713016678,102.80702505366021,6948550460.341102,ihkit
2025-04-02,102.80702553985716,104.21053305047946,102.45614866220158,103.85965617282386,6907975154.85138,ihkit
2025-04-03,103.50877961603653,104.91228713100958,103.15790273729328,104.56141025226631,7108671763.821777,ihkit
2025-04-07,102.45614645627161,103.15790019647363,97.54386190929284,100.0,13853792894.245443,ihkit
