Ticker,Date,TDCPQ_Open,TDCPQ_High,TDCPQ_Low,TDCPQ_Close,TDCPQ_Volume,MHHEC_Open,MHHEC_High,MHHEC_Low,MHHEC_Close,MHHEC_Volume,PEILL_Open,PEILL_High,PEILL_Low,PEILL_Close,PEILL_Volume,BGIAM_Open,BGIAM_High,BGIAM_Low,BGIAM_Close,BGIAM_Volume,HPEQY_Open,HPEQY_High,HPEQY_Low,HPEQY_Close,HPEQY_Volume,BNHBH_Open,BNHBH_High,BNHBH_Low,BNHBH_Close,BNHBH_Volume,GJQAL_Open,GJQAL_High,GJQAL_Low,GJQAL_Close,GJQAL_Volume,IZMMH_Open,IZMMH_High,IZMMH_Low,IZMMH_Close,IZMMH_Volume,TPQGF_Open,TPQGF_High,TPQGF_Low,TPQGF_Close,TPQGF_Volume,TLBJK_Open,TLBJK_High,TLBJK_Low,TLBJK_Close,TLBJK_Volume
600406.0,2025-03-03,99.87282455934104,101.398897505602,99.61848176343476,100.0,142534124.14720526,98.54629238852591,100.6120881834277,96.93955908286154,100.0,289393156.6855014,98.75479726061609,102.63410520361812,98.46743435016272,100.0,123191372.63957998,100.0835536043132,101.6809191271457,99.739499645829,100.0,1348429.8240213825,98.96762403159092,102.53402594584938,98.96762403159092,100.0,266296707.7530636,98.7237890618514,100.95715168350463,98.7237890618514,100.0,112353921.70670272,100.49586333926293,101.48759789939446,99.5041287791314,100.0,420219652.24915045,101.6042765408167,102.40641481122506,99.46524115306109,100.0,1406854548.7152896,101.04773008097084,102.28443264091584,99.62878646832272,100.0,220340.6474873426,99.07275242370676,101.28387550374,99.00142411732072,100.0,505668784.021991
600406.0,2025-03-04,99.406530524932,101.22932999054356,99.27935508460072,100.12717518265252,104977563.62019822,99.69395683148934,100.3060450205852,98.24024920655336,98.85233739564922,169055008.69068575,99.37740143277192,100.33525955833797,98.8026847304699,100.04789663978087,55459515.73794169,99.72475543817636,99.72967520879722,98.80565829011412,98.98259754050768,1028300.2744700344,99.57766234235842,100.2346370045156,97.60675625685998,99.85922674777716,179380206.2787126,99.72651535322105,100.455784917422,99.31631372022878,100.13672567968864,86933871.44785716,100.66115770856744,103.38842975550446,100.16528648112173,102.6446268551388,665409256.9857714,99.73261913309447,100.53475739189344,98.66310145469586,100.2673779722938,974813784.4638746,99.86415450155532,99.93140309044529,98.53330230052552,98.86282202789744,175817.00573241283,99.78601574577792,100.28530709156549,99.21540289537074,100.21397878470415,331000490.6423831
600406.0,2025-03-05,99.66088027434527,100.84782687735856,99.40653746134684,99.53370482513994,114171915.11826512,99.00535581467751,102.14231690526373,98.6993117200675,101.45371586822448,334253135.2366398,99.76053844064737,99.90421989356658,98.32376045070204,98.85057417511578,72333395.78608711,99.01208388450374,99.27749650380444,98.30432689923542,98.62871676742508,895844.8097727946,99.4368890901356,99.76537194597094,95.40122211733244,96.85593574338311,260434609.9993941,100.09115013020688,100.18230991637064,96.62716519074156,97.26526630693638,129637053.37154256,102.64462468423956,104.38016212118492,102.47933165138498,104.29751560475762,447368593.91788346,100.53476232820876,101.06952119366504,98.66310629911176,100.53476232820876,1200103404.687595,98.98991842988944,99.12441560166918,98.1896586159888,98.61130856296724,171590.97503798027,100.42795690304642,100.99856975345358,99.28673120223208,100.21397878470415,350556581.80725265
600406.0,2025-03-06,100.00000036746334,100.00000036746334,98.47392741559462,98.77066202614428,163953198.32103536,101.98929122928382,104.8202009291389,100.61208915493988,104.05509434079976,394898593.5142524,98.99425562803498,99.5689723049001,97.98850372722391,98.85057417511578,73381268.30728637,98.6287164285669,99.2234311848714,98.34856699765662,99.04649193916222,1105320.3579945846,97.98216651359844,101.73627803146935,97.0436453469956,100.09385480180624,293848801.3576814,97.4475790920214,98.17684870212136,96.7638980693708,97.67547856188884,110482914.25998656,104.46280456551104,104.54544319711135,103.14048399903686,103.71900170987098,412766095.4194752,100.26737913625811,103.4759322087008,99.732620290851,102.40641451788656,2370064676.428925,99.12441040754564,101.5588058055742,98.9952901741429,101.2750187581628,294067.131391247,100.78458668439136,102.71040325935556,100.28530216537128,102.21111874033546,703753464.1267302
600406.0,2025-03-07,98.60111024049718,98.770669422618,96.94786980911044,97.075037174348,193870436.53804064,103.9020694489497,103.97858229737558,102.21882326691464,102.90742430941384,212978557.50846145,98.5632223303082,100.67050467358077,98.27586855366576,99.0421513812536,106365916.21584184,98.79091105162674,99.00717096233056,98.3731355423444,98.55990682879772,793990.6064564589,99.38996168923248,102.8625088016847,97.8413932613756,100.5161924594478,259761728.70613468,97.67547532170816,99.77209821408236,96.67273507450696,98.450316106602,107122221.2147192,103.14048684460413,105.1239638082354,102.89255517975228,103.96693623625094,446673052.9624922,102.4064159720932,102.67379539859364,101.33689826609148,102.13903654559276,1144504737.15422,101.07462466998696,102.7800478243752,101.07462466998696,102.28509921693288,264942.67433939513,102.13979500632472,102.13979500632472,100.49928476915912,100.7845911931115,461430123.7098484
600406.0,2025-03-10,97.07503464612095,97.20221009345867,94.65875774458928,94.91310055385256,235245818.67480603,101.75976174324964,102.2188242448632,96.55700474718368,97.85769399620018,463341387.0789642,99.09004757320936,101.05364850778636,98.850578474595,100.52682562564696,79573936.38671528,98.56974515619662,98.95311229520183,98.2994202505774,98.76142872569922,911563.4795651858,100.89160271618624,103.09713685571376,100.79774791438,102.15861568911092,238273056.1826157,99.58979025610374,103.3728345065088,99.58979025610374,102.05104366681896,169664940.25402978,104.54544845590137,104.87602664374717,102.89255751667244,104.62809497326424,342204783.80070454,101.87165857329896,102.6737968642507,100.26738199139548,101.87165857329896,1463894372.4297018,102.20508192048096,102.68052583241008,101.28579075420194,102.41287776181704,218760.4625089577,100.7845911931115,101.28387573446768,99.92867192125443,100.7845911931115,316500933.45695406
600406.0,2025-03-11,93.68377305606631,95.16745431132276,93.68377305606631,94.87071159194156,142423778.3225056,97.70467433166546,101.37720348377184,96.86304759514096,100.2295399479053,395700317.4843028,99.56897549935888,105.8429196544634,99.37740022265368,105.316096778336,275260201.8904816,98.299413835439,100.05897424305137,97.88163832677836,100.02948561884476,1233019.566577407,100.5161924594478,103.56640191425844,99.53073494145532,103.56640191425844,219780606.16496983,100.86599152523291,104.23883408553532,100.50136107188614,104.1476742988297,152163674.32418513,103.30577939537964,104.38016044688425,102.56197652267602,104.38016044688425,349633612.3219478,101.06951597662167,102.6737924901804,100.53475713876875,102.6737924901804,1299925606.3297942,102.01610687494058,104.14654573135384,101.6798639386356,104.14654573135384,277385.6111313245,99.57203828811836,100.42795756940832,99.14407524635249,100.42795756940832,329766326.1238993
600406.0,2025-03-12,95.2522241318878,95.29461594639297,93.7685510512666,94.95548951576356,166063971.65984687,100.61208958700016,100.84162813148772,97.0925788348592,97.62816147533002,364476460.7584652,105.36398977443238,106.56130784005092,104.40613166801278,104.98084835882692,104426048.65928224,100.53080691455588,101.15009801955412,99.20868610231932,99.54290050848024,951695.2333513518,103.42562866203562,103.6602567160647,100.65697466215715,100.65697466215715,225901835.78810868,104.1020940502818,104.55788428877908,102.78030322798736,103.2360934664846,100972757.8908149,104.46281216293131,105.70247842475362,104.21487260528215,105.28925371027756,405146814.79591936,102.67379630248276,103.20855516019138,100.80214030050256,100.80214030050256,1270050632.814545,104.03087552697008,104.21379792954076,102.64488308058404,103.73632637619876,206451.00354255587,100.57060898617284,102.6390821762768,99.99999616147116,101.64050633192817,569791589.7014225
600406.0,2025-03-13,94.48919572703056,95.84570144954816,94.3620202835151,94.95548951576356,134579058.87643448,97.16909215031504,97.7046747933615,96.0214286090253,96.40398555501083,199252058.13889045,105.028750954661,105.31610475667568,103.01725607093296,103.68775132057144,81733178.89872895,99.54290110826496,100.25557036070222,99.28732053165191,99.72475262449824,861809.8341435845,100.65697466215715,100.98545751799249,97.98216651359844,98.6391411757556,153696611.0785005,102.59798782388432,105.28714054959752,101.9598867342152,104.96809000476296,119289943.27319342,105.95040909468104,107.43801490002603,105.53719226573482,106.11570213154418,507873944.58257073,101.06951916450618,101.06951916450618,99.4652426003462,99.73262202770616,912085323.0432764,103.83181931537855,104.60517807323274,102.94951817391065,103.41286192783348,179395.80147453546,101.85448469889111,103.85163639265238,101.49784998198793,102.42509752503965,747475831.1892124
600406.0,2025-03-14,95.1674440306961,96.56634150072531,94.95548496832106,95.63373779709816,219705853.63563547,96.55700551578254,100.99464864892732,96.4804926660156,99.31140243738956,331937748.99713856,103.5919597843648,105.9387113395879,102.72989841069716,104.7413932188796,121461607.22087908,99.77390473339464,102.22155803040054,99.73458406802447,102.17732509422784,2608837.6943419697,98.96762403159092,103.14406425661689,98.73299597756184,101.50164102695376,340525372.2130534,105.42387678138894,106.4266170505067,104.55788488612,105.05924632720314,134836784.7171504,109.83470481151744,110.49586117197036,107.93388224561662,109.00825542014852,793303032.8995746,100.00000201393964,101.3368991582112,99.465243156231,100.80214030050256,1089979767.791133,104.07795003788382,109.48137233986948,103.63007215172291,109.48137233986948,647954.2959725667,104.42224808354736,109.62909176610542,104.42224808354736,108.98715064310704,1746479461.6574738
600406.0,2025-03-17,95.84570331879348,96.31199711662045,95.0402749983112,95.29461780489063,144749618.79258913,99.31140208284415,101.68324934048285,99.23489653001732,100.53558578474386,268020927.34156775,104.88506058787463,107.04023675717278,104.88506058787463,105.93870633055904,93009273.2544172,104.21703818987012,104.52668375207908,102.23630554515456,102.86050894052887,1743020.7781017802,102.53402594584938,104.08259437370626,101.36086777473092,101.64242322966312,182089586.91911456,105.51502894687216,107.11029032876152,103.32724637978257,103.6462969174654,108367379.30844805,108.9256170020188,111.48759593344644,108.59503882113763,110.16528320992178,669812448.8312212,101.60427769259192,102.94117482509408,101.33689826609148,102.13903654559276,1595525923.238896,111.43090809952182,111.49748354359308,109.40538099761392,110.1437691657176,381389.0361752042,115.9058398654982,116.1198247751714,110.27103315335752,111.12695238532606,1969896364.7380693
600406.0,2025-03-18,95.63374471931124,96.10004660487692,94.8707082103536,95.16745091915764,121668362.48790105,100.61208708090494,106.65646329851826,100.53558153131488,106.273913660568,692650228.4058397,106.273955792744,106.273955792744,104.21456722477258,105.17241621197904,78410278.6888573,102.98337507133834,103.20946701151638,101.58260549550728,101.7742965424092,1149067.1261413677,101.50164102695376,102.20554309001406,100.42233765764156,100.84467531528313,180624256.0517954,103.60071671923454,103.91976725596864,102.5068254389425,102.73472488909196,82059065.90212977,111.07437462915055,116.85950479365688,110.90908947446492,115.04132080248046,1115917124.085355,102.40641539780128,103.20855367280424,101.0695182727964,101.0695182727964,1487322257.1260808,110.62661371134774,111.09466123104076,109.05702584372564,109.2117008711926,220464.7107326997,110.34236531529832,111.69756911274686,108.84450490641224,109.48644605339793,1182011600.6231987
600406.0,2025-03-19,95.25223034261457,95.37940579442224,94.31963461892866,94.74354470620855,127731888.8275175,105.73833356169855,106.96250994440992,104.28462593139544,105.43228946602068,296043705.6818676,105.07663038601696,105.79501936006838,104.21455996323073,104.4061260933991,74999701.07094492,101.54820698112086,101.93648635528922,100.8060491268662,100.99773267860878,956525.40796886,100.70389311257377,100.89160271618624,98.87376922978468,99.10840623430028,200997611.79466477,102.73472970597604,102.73472970597604,101.50409869789424,101.6864095730866,62967586.50210283,115.8677637530855,116.85949827065876,114.04957986339856,114.95866786743936,789966858.2283251,101.3368962450902,102.94117277209811,100.53475798158622,101.3368962450902,1354132918.8989785,109.23120408627102,110.82566537074482,109.14445078684392,109.99917765440136,191008.2328201704,109.48644253168064,109.55776403286366,106.56204331145118,107.06133463318086,918749563.8392458
