Ticker,Date,SIJNJ_Open,SIJNJ_High,SIJNJ_Low,SIJNJ_Close,SIJNJ_Volume,CHFCC_Open,CHFCC_High,CHFCC_Low,CHFCC_Close,CHFCC_Volume,UAYZZ_Open,UAYZZ_High,UAYZZ_Low,UAYZZ_Close,UAYZZ_Volume,KVVBL_Open,KVVBL_High,KVVBL_Low,KVVBL_Close,KVVBL_Volume,KWJET_Open,KWJET_High,KWJET_Low,KWJET_Close,KWJET_Volume,ACLQI_Open,ACLQI_High,ACLQI_Low,ACLQI_Close,ACLQI_Volume,VTBVZ_Open,VTBVZ_High,VTBVZ_Low,VTBVZ_Close,VTBVZ_Volume,ZRUKK_Open,ZRUKK_High,ZRUKK_Low,ZRUKK_Close,ZRUKK_Volume,UGWIL_Open,UGWIL_High,UGWIL_Low,UGWIL_Close,UGWIL_Volume,UUQXL_Open,UUQXL_High,UUQXL_Low,UUQXL_Close,UUQXL_Volume
2142.0,2025-03-03,100.08244211696196,100.94806075872378,99.62901833578408,100.0,122906931.49698316,100.34693688065892,102.42860906796372,99.41286038554608,100.0,51195218.203231305,101.24368325113622,101.96269365371056,99.24213098214744,100.0,89192298.07365572,100.91576027817015,102.31990895961349,99.38950867372074,100.0,288204493.4344332,101.42857006617956,102.46428762163436,99.32142666407994,100.0,286520515.2766019,99.70501503971076,101.03244384451423,99.70501503971076,100.0,414138065.2692513,100.37608729507444,102.51588954227788,99.7276629713261,100.0,9770377.31583101,98.19254045259176,101.69330168644308,98.19254045259176,100.0,27136549.346734684,99.05033779362503,101.30579119422578,99.02659103084224,100.0,64100275.18150306,102.52681376429176,102.7013923510598,99.3522128429726,100.0,2171296.0440430306
2142.0,2025-03-04,99.67023655891737,101.319039540688,99.58779444430064,101.03050000164224,117931043.87677813,99.5729902561193,104.8038388907138,99.5729902561193,104.43020829976706,84368337.84997718,99.99999915960606,100.91333228264354,99.55305095829368,100.27205394188869,81308913.7119213,99.38950039636867,101.7704489748195,98.9621402014387,101.40415188068278,238037954.5085021,99.035714528378,100.89285905559916,98.32143288772647,100.39286122594712,233233958.37372804,100.44247150930768,101.32742636890116,100.29498254920676,101.17993740880028,473459586.5665592,99.84437809735836,99.84437809735836,98.31409624394875,98.7939338222296,8979632.641731733,100.00000768230176,100.5327298921408,97.98326219708918,99.21994705026782,15088867.893653003,99.71510369616448,100.37986815598325,98.7654324192207,99.28775252721344,36891640.05824664,99.23506330510872,99.92419779223712,97.62708914433787,98.89279576327172,2277274.9756094413
2142.0,2025-03-05,101.15417365068248,101.97857129589896,100.28854708177448,101.5663685422339,107399538.1089736,104.1099427147766,106.91219245259586,104.0832591790972,104.69708230642176,72584053.19867322,100.5246846510622,100.95220356715986,99.28100134561863,100.641282740799,73657564.73731625,101.15995859209563,102.07570726311656,100.42736431302934,100.91576438053224,188532057.95683345,100.0357177994562,100.67857604955408,98.7500012992604,100.17857140394482,202207495.2956085,100.88495426920156,101.17993922770228,99.85250339795084,100.29498435220007,478947661.8878333,98.71612672261426,99.32563730123178,98.23628914114562,99.1311179113381,5106551.121680487,99.41020447680604,100.64688934949233,97.05099260296936,97.7169026335681,12615776.905286694,99.43020970862264,100.90219209267651,98.88415187351774,100.18994313631086,52878189.79737179,98.9111751070222,101.14625806969636,98.7871237060317,99.322357993064,1729745.3474653745
2142.0,2025-03-06,101.5251416320908,101.97856542121328,100.61830191595892,101.36026525739096,112786603.80964266,104.72378253554244,107.09901440484826,104.72378253554244,106.59193556937592,53206667.32555323,102.07928501462813,104.11971073854532,101.8460962566999,103.55616444502654,128828198.0209788,102.74726009777748,110.98902129538682,102.74726009777748,110.98902129538682,753148815.7393483,101.00000763124008,102.96429072146375,100.71429360335374,102.14286374278548,269779762.332239,100.5899675024046,101.32742636890116,99.99999759600897,101.17993740880028,544592171.7523263,99.33860688852766,100.27233952100092,98.94955822111064,100.01297374272288,7266212.597586166,97.7169024512026,97.7169024512026,96.09969860087746,96.11872854166252,13112789.679758286,100.68851929097832,101.42451503177404,99.76259471636452,100.59355034570076,57919460.64498761,102.42345196627016,109.25504237479468,102.42345196627016,106.21367267737564,4299577.918224557
2142.0,2025-03-07,101.40149175424747,101.97857088981242,100.12367029887643,101.6075891992025,179975728.25556147,106.88550466213393,112.08966994574918,106.88550466213393,110.86202362303762,119853200.22028486,103.55616574744812,103.94481862417456,101.26312192899294,101.76836547968136,92845986.8851012,114.77411115621976,122.10012320635089,114.04151693783172,118.25397444887592,2954846088.307484,102.17857581744325,103.6071459145077,100.00000216194525,100.3214312852797,216138424.1249091,100.88495749670513,101.32743143211374,100.29498756082936,100.44247652830008,509076039.9141413,99.72766069620802,101.18012481599996,99.44235241720035,100.93373030663228,8473748.98791997,95.8333340648678,97.5646884667997,94.17808490776264,97.1270941957395,16945392.30979481,100.30863888636176,101.09211899294404,99.62012771210502,100.04747885083432,36430274.093778856,104.94337815433136,108.12027889272764,104.92729916968916,106.81552465220447,2455721.7632846483
2142.0,2025-03-10,101.40148775321694,101.48392987279144,99.46413725378262,99.71146361250612,116077634.24776408,112.08966454374549,115.02534216190894,109.1806704614548,110.16812417946689,99614818.09687254,103.69219016920088,104.11970906263544,100.25262454014054,101.3408510811845,81254747.06517594,117.39927088248004,119.35287107744968,111.4163673742915,115.44567068751036,1891098941.606574,99.5357197001562,100.82142938496096,98.6428625356164,100.25000134461226,182722183.4486367,100.88495245560244,101.32742636890116,100.14748655610984,101.17993740880028,614089113.7415658,100.54467686540072,100.95966804842288,100.05187792749012,100.35014758400932,5800166.134247904,97.26027197303002,97.64079092852188,94.4824959361918,95.39573707469498,11096055.005993271,100.0474900008047,100.78348572324856,98.81292091319092,100.07123676490056,46319127.57951783,106.24124180869794,107.68152701879224,104.15776882725596,104.7389308985402,1757502.341227994
2142.0,2025-03-11,99.17559890083922,99.58780164160032,98.35120128143032,99.58780164160032,157587342.23156482,108.8871063667282,114.3848414854435,108.700291063824,113.55750930067452,86043113.05591215,99.8834114914049,101.02993340330129,99.63078600900413,101.01049668230434,66147181.46675421,114.46886889369598,115.26251459450036,111.72161138249706,113.85836593072112,1023280561.5750724,98.2857179222506,100.21428584787996,98.21428771449705,99.50000420622298,175380510.43688038,100.5899733160322,101.76991319701848,100.14749234416408,101.76991319701848,547292310.3961902,99.76656929109082,101.51731302925518,99.62391514483882,101.51731302925518,8515033.66095962,94.69178562770884,98.93455510050664,94.17808610528996,98.78234460891775,21414351.001109622,99.6913655350086,100.75973439577612,99.26401436800698,100.49858339970758,52425198.91050088,104.98013785119193,106.5008180309696,101.1485602059625,102.0513209228302,2591975.9930875394
2142.0,2025-03-12,99.83511142686116,101.0717195412042,98.30997163991792,100.41219835839964,150251561.06641614,113.87775759303769,116.49319207886496,112.4899897418685,112.8369266143258,51061046.20581335,102.13758823497156,102.39020630183538,100.62184276910352,100.66070879776036,72754764.57201277,115.38461663241458,118.986571277571,113.91941651912003,114.8351651343822,1362078222.3197455,99.96428990693474,100.64286327686403,98.857148901652,99.60714566950035,194831358.57863316,102.35988386754104,103.83480872929304,101.62241792016675,103.09734278191878,666159245.4042703,101.53027858398048,101.80261560402847,99.62390954947486,99.6498421681686,13722819.27111136,98.64915796411846,100.4185649016665,95.75723138052122,96.08066776847537,13605095.764941411,100.49858187837428,102.54035968712918,99.3827195084578,102.18423975784306,80096135.40909092,102.05132153994543,102.79558264933672,100.47091535042058,101.71594362716732,1874430.8146389648
2142.0,2025-03-13,100.24731702117047,102.80296757478663,100.20609596329297,102.4319859160018,203737331.10914767,112.75686359791447,114.22470238968236,111.31570834170464,113.15718789597382,51055563.68060356,100.69957306365367,101.59346946830176,97.84298301734694,98.13447452070196,81485514.7015582,117.21612484371518,125.15262832355644,117.15507338379332,117.33821611918368,1743804510.0714357,99.03572193519922,99.07143704169684,94.3214368688744,95.17857898893708,361173499.3159854,103.24483637886972,104.27728727453712,103.09734037963312,104.27728727453712,531972326.04621446,99.7276603066671,100.37608461308996,99.26079401450907,99.42938077227792,6729579.008197335,95.33865781669051,97.12708739817916,94.84398101773304,95.18644733768971,12378678.404836642,101.61444329694372,103.6324926174824,101.40076769963346,103.6324926174824,83464019.22464521,101.37367552113984,101.96402695421342,98.68146289011057,99.47167071246994,1786401.4471541694
2142.0,2025-03-14,102.30832946809744,106.76010180406084,102.22588734692263,106.3478990603004,293570322.1780272,113.1571890908247,114.70508868628112,112.06298086933433,114.38483535285393,68534864.99218836,98.1344763688182,99.88341059601154,97.99844897480727,99.591919087167,67362469.53319,118.98656574757348,120.81807453735232,115.56776564211115,116.11721711460731,1331335263.3144894,94.96429422473088,97.35715184077635,94.32143593803804,97.10715290972024,236976449.9587308,104.42477945063716,104.71976442518148,103.68732053077466,104.42477945063716,616080272.1226611,99.46829196610771,103.5533673759704,99.46829196610771,102.47698057351116,25515723.800290037,95.12937601387888,96.53729397231426,94.65372913380948,95.79527874285786,15530442.869993003,103.98860106687728,104.93827229576551,102.89648549337105,104.70084996017545,86464066.04559594,99.47166945757668,102.09266701011126,99.0512972232888,100.86830768039812,1938833.941335916
